pid,sawa2,line,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,starth,day,dayofweek,validday,time
29883363,1,29,0,0,0,148.08,18.5,12,1.64,0,ACTIVE,0,0,1,0,9:54:00
29883363,1,30,0,61,0,162.42,20.7,13.1,1.75,1,ACTIVE,0,0,1,0,9:54:30
29883363,1,31,0,0,0,300.56,32.6,25.7,3.5,0,ACTIVE,0,0,1,0,9:55:00
29883363,1,32,0,3,0,264.09,30.5,22.1,3.21,1,ACTIVE,0,0,1,0,9:55:30
29883363,1,33,0,30,0,228.02,17.8,20.7,7.15,1,ACTIVE,0,0,1,0,9:56:00
29883363,1,34,0,109,0,240.89,29.2,19.4,6.14,1,ACTIVE,0,0,1,0,9:56:30
29883363,1,35,0,51,0,66.53,7.47,5.51,1.6,1,ACTIVE,0,0,1,0,9:57:00
29883363,1,36,0,191,0,264.98,22.5,23.5,8.32,1,ACTIVE,0,0,1,0,9:57:30
29883363,1,37,0,81,0,76.94,8.69,6.28,2.53,1,ACTIVE,0,0,1,0,9:58:00
29883363,1,38,0,109,0,182.03,22.5,14.3,6.42,1,ACTIVE,0,0,1,0,9:58:30
29883363,1,39,0,173,0,175.94,19.4,14.6,4.74,1,ACTIVE,0,0,1,0,9:59:00
29883363,1,40,0,20,0,179.82,14,16.3,5.76,1,ACTIVE,0,0,1,0,9:59:30
29883363,1,41,0,88,0,421.08,37.1,37.1,13.1,1,ACTIVE,0,0,1,0,10:00:00
29883363,1,42,0,70,0,295.87,25.7,26.2,8.69,1,ACTIVE,0,0,1,0,10:00:30
29883363,1,43,0,72,0,182.28,8.5,17.8,7.31,1,ACTIVE,0,0,1,0,10:01:00
29883363,1,44,0,70,0,356.53,29.2,31.9,11.8,1,ACTIVE,0,0,1,0,10:01:30
29883363,1,45,0,85,0,364.79,23.5,34,13.7,1,ACTIVE,0,0,1,0,10:02:00
29883363,1,46,0,27,0,312.82,17.8,29.9,11,1,ACTIVE,0,0,1,0,10:02:30
29883363,1,47,0,36,0,195.88,11.8,18.5,6.85,1,ACTIVE,0,0,1,0,10:03:00
29883363,1,48,0,8,0,378.13,30.5,34,11.8,1,ACTIVE,0,0,1,0,10:03:30
29883363,1,49,0,0,0,352.09,30.5,31.2,10.6,1,ACTIVE,0,0,1,0,10:04:00
29883363,1,50,0,168,0,321.78,27.4,28.6,9.89,1,ACTIVE,0,0,1,0,10:04:30
29883363,1,51,0,205,0,68.67,7.47,5.76,1.6,1,ACTIVE,0,0,1,0,10:05:00
29883363,1,52,0,6,0,119.44,12.6,10.1,2.88,1,ACTIVE,0,0,1,0,10:05:30
29883363,1,53,0,0,0,165.66,16.3,14.3,4.07,1,ACTIVE,0,0,1,0,10:06:00
29883363,1,54,0,0,0,213.11,20.2,18.5,5.51,0,ACTIVE,0,0,1,0,10:06:30
29883363,1,55,0,12,0,154.52,14.9,13.4,3.81,0,ACTIVE,0,0,1,0,10:07:00
29883363,1,56,0,3,0,60.54,9.47,4.44,0.66,0,ACTIVE,0,0,1,0,10:07:30
29883363,1,57,0,0,0,60.09,9.27,4.44,0.66,0,ACTIVE,0,0,1,0,10:08:00
29883363,1,58,0,0,0,59.24,9.27,4.34,0.646,0,ACTIVE,0,0,1,0,10:08:30
29883363,1,59,0,21,0,60.09,9.27,4.44,0.66,1,ACTIVE,0,0,1,0,10:09:00
29883363,1,60,0,34,0,331.1,29.2,29.2,9.68,1,ACTIVE,0,0,1,0,10:09:30
29883363,1,61,0,1,0,353.57,31.2,31.2,10.6,0,ACTIVE,0,0,1,0,10:10:00
29883363,1,62,0,0,0,361.57,31.9,31.9,11,0,ACTIVE,0,0,1,0,10:10:30
29883363,1,63,0,1,0,363.11,32.6,31.9,11,0,ACTIVE,0,0,1,0,10:11:00
29883363,1,64,0,0,0,370.8,33.3,32.6,11,0,ACTIVE,0,0,1,0,10:11:30
29883363,1,65,0,0,0,377.31,33.3,33.3,11.3,1,ACTIVE,0,0,1,0,10:12:00
29883363,1,66,0,37,0,375.73,32.6,33.3,11.3,1,ACTIVE,0,0,1,0,10:12:30
29883363,1,67,0,335,0,296.86,30.5,25.1,8.69,1,ACTIVE,0,0,1,0,10:13:00
29883363,1,68,0,304,0,104.14,11.3,8.69,2.88,1,ACTIVE,0,0,1,0,10:13:30
29883363,1,69,0,185,0,15.69,3.57,0.875,0.119,1,ACTIVE,0,0,1,0,10:14:00
29883363,1,70,0,226,0,133.65,8.88,12.3,5.88,1,ACTIVE,0,0,1,0,10:14:30
29883363,1,71,0,234,0,1622.51,75.8,155,90.1,1,ACTIVE,0,0,1,0,10:15:00
29883363,1,72,0,358,0,1519.1,331,28,499,1,ACTIVE,0,0,1,0,10:15:30
29883363,1,73,0,266,0,2790.43,82.7,284,110,1,ACTIVE,0,0,1,0,10:16:00
29883363,1,74,0,118,0,462.79,29.2,43.2,18.5,1,ACTIVE,0,0,1,0,10:16:30
29883363,1,75,0,141,0,7840.52,402,737,458,1,ACTIVE,0,0,1,0,10:17:00
29883363,1,76,0,173,0,2081.39,420,51.3,647,1,ACTIVE,0,0,1,0,10:17:30
29883363,1,77,0,212,0,112361,6430,10400,6860,1,ACTIVE,0,0,1,0,10:18:00
29883363,1,78,0,276,0,95366.69,3910,9490,3280,1,ACTIVE,0,0,1,0,10:18:30
29883363,1,79,0,266,0,9097.84,532,858,377,1,ACTIVE,0,0,1,0,10:19:00
29883363,1,80,0,325,0,9448.53,532,896,393,1,ACTIVE,0,0,1,0,10:19:30
29883363,1,81,0,358,0,9123.98,737,804,420,1,ACTIVE,0,0,1,0,10:20:00
29883363,1,82,0,304,0,5736.22,338,544,205,1,ACTIVE,0,0,1,0,10:20:30
29883363,1,83,0,266,0,6217.73,402,581,224,1,ACTIVE,0,0,1,0,10:21:00
29883363,1,84,0,276,0,4197.46,244,393,197,1,ACTIVE,0,0,1,0,10:21:30
29883363,1,85,0,191,0,2222.59,125,210,100,1,ACTIVE,0,0,1,0,10:22:00
29883363,1,86,0,127,0,473.52,24,45.1,23.5,1,ACTIVE,0,0,1,0,10:22:30
29883363,1,87,0,325,0,1013.96,71,94.1,29.9,1,ACTIVE,0,0,1,0,10:23:00
29883363,1,88,0,358,0,292.21,41.3,22.5,3.21,1,ACTIVE,0,0,1,0,10:23:30
29883363,1,89,0,234,0,763.75,57.2,69.5,26.2,1,ACTIVE,0,0,1,0,10:24:00
29883363,1,90,0,49,0,662.22,32.6,65.1,18.1,1,ACTIVE,0,0,1,0,10:24:30
29883363,1,91,0,67,0,557.07,26.8,54.8,16.6,1,ACTIVE,0,0,1,0,10:25:00
29883363,1,92,0,14,0,463.74,19.8,46.1,15.3,1,ACTIVE,0,0,1,0,10:25:30
29883363,1,93,0,127,0,214.68,13.4,20.2,7.31,1,ACTIVE,0,0,1,0,10:26:00
29883363,1,94,0,92,0,75.35,6.01,7,0.72,1,ACTIVE,0,0,1,0,10:26:30
29883363,1,95,0,15,0,7.87,2.22,0.13,1.67,1,ACTIVE,0,0,1,0,10:27:00
29883363,1,96,0,9,0,6.18,1.24,0.368,0.205,1,ACTIVE,0,0,1,0,10:27:30
29883363,1,97,0,0,0,6.02,1.75,0.228,0.145,1,ACTIVE,0,0,1,0,10:28:00
29883363,1,98,0,3,0,6.46,1.64,0.303,0.176,1,ACTIVE,0,0,1,0,10:28:30
29883363,1,99,0,113,0,62.45,3.07,6.28,0.618,1,ACTIVE,0,0,1,0,10:29:00
29883363,1,100,0,185,0,83.97,4.84,7.97,3.21,1,ACTIVE,0,0,1,0,10:29:30
29883363,1,101,0,6,0,22.86,1.91,2.04,0.751,1,ACTIVE,0,0,1,0,10:30:00
29883363,1,102,0,173,0,114.15,7.97,10.6,3.73,1,ACTIVE,0,0,1,0,10:30:30
29883363,1,103,0,314,0,1102.55,75.8,105,14.9,1,ACTIVE,0,0,1,0,10:31:00
29883363,1,104,0,168,0,210.02,11.5,19.8,10.3,1,ACTIVE,0,0,1,0,10:31:30
29883363,1,105,0,168,0,1963.99,96.2,188,94.1,1,ACTIVE,0,0,1,0,10:32:00
29883363,1,106,0,212,0,206.03,10.3,19.8,9.07,1,ACTIVE,0,0,1,0,10:32:30
29883363,1,107,0,394,0,7726.38,420,737,317,1,ACTIVE,0,0,1,0,10:33:00
29883363,1,108,0,434,0,27351.57,998,2700,1350,1,ACTIVE,0,0,1,0,10:33:30
29883363,1,109,0,448,0,28908.75,448,3010,1410,1,ACTIVE,0,0,1,0,10:34:00
29883363,1,110,0,179,0,4063.81,176,402,142,1,ACTIVE,0,0,1,0,10:34:30
29883363,1,111,0,145,0,253.27,29.9,20.7,5.76,1,ACTIVE,0,0,1,0,10:35:00
29883363,1,112,0,95,0,181.13,14.9,16.3,5.06,1,ACTIVE,0,0,1,0,10:35:30
29883363,1,113,0,33,0,83.53,8.5,7.15,1.95,1,ACTIVE,0,0,1,0,10:36:00
29883363,1,114,0,26,0,99.03,9.89,8.5,2.47,1,ACTIVE,0,0,1,0,10:36:30
29883363,1,115,0,106,0,137.65,12.8,12,3.65,1,ACTIVE,0,0,1,0,10:37:00
29883363,1,116,0,37,0,138.19,13.1,12,3.57,1,ACTIVE,0,0,1,0,10:37:30
29883363,1,117,0,22,0,68.58,6.42,6.01,1.6,1,ACTIVE,0,0,1,0,10:38:00
29883363,1,118,0,150,0,143.19,9.68,13.4,4.07,1,ACTIVE,0,0,1,0,10:38:30
29883363,1,119,0,234,0,219.93,13.7,20.7,7.97,1,ACTIVE,0,0,1,0,10:39:00
29883363,1,120,0,173,0,273.78,19.8,25.1,9.27,1,ACTIVE,0,0,1,0,10:39:30
29883363,1,121,0,136,0,376.54,33.3,33.3,10.6,1,ACTIVE,0,0,1,0,10:40:00
29883363,1,122,0,31,0,198.81,18.5,17.4,5.17,1,ACTIVE,0,0,1,0,10:40:30
29883363,1,123,0,226,0,217.72,14.6,20.2,7.63,1,ACTIVE,0,0,1,0,10:41:00
29883363,1,124,0,106,0,136.31,9.68,12.6,4.54,1,ACTIVE,0,0,1,0,10:41:30
29883363,1,125,0,109,0,208.08,23.5,17,6.56,1,ACTIVE,0,0,1,0,10:42:00
29883363,1,126,0,294,0,210.16,20.7,18.5,1.91,1,ACTIVE,0,0,1,0,10:42:30
29883363,1,127,0,168,0,329.11,22.5,30.5,11,1,ACTIVE,0,0,1,0,10:43:00
29883363,1,128,0,113,0,521.74,37.1,48.1,17,1,ACTIVE,0,0,1,0,10:43:30
29883363,1,129,0,242,0,354.34,28.6,31.9,11,1,ACTIVE,0,0,1,0,10:44:00
29883363,1,130,0,382,0,2718.76,210,244,107,1,ACTIVE,0,0,1,0,10:44:30
29883363,1,131,0,448,0,113101.6,5290,11000,4260,1,ACTIVE,0,0,1,0,10:45:00
29883363,1,132,0,434,0,58730.51,2880,5770,1680,1,ACTIVE,0,0,1,0,10:45:30
29883363,1,133,0,370,0,9243.97,568,858,438,1,ACTIVE,0,0,1,0,10:46:00
29883363,1,134,0,304,0,12304.77,499,1210,532,1,ACTIVE,0,0,1,0,10:46:30
29883363,1,135,0,127,0,5210.07,297,499,169,1,ACTIVE,0,0,1,0,10:47:00
29883363,1,136,0,185,0,4371.4,249,420,133,1,ACTIVE,0,0,1,0,10:47:30
29883363,1,137,0,42,0,468.64,31.9,43.2,18.5,1,ACTIVE,0,0,1,0,10:48:00
29883363,1,138,0,14,0,1008.35,51.3,98.3,31.2,1,ACTIVE,0,0,1,0,10:48:30
29883363,1,139,0,6,0,1340.01,79.2,125,66.6,1,ACTIVE,0,0,1,0,10:49:00
29883363,1,140,0,99,0,1962.44,114,184,88.2,1,ACTIVE,0,0,1,0,10:49:30
29883363,1,141,0,35,0,2062.8,127,192,88.2,1,ACTIVE,0,0,1,0,10:50:00
29883363,1,142,0,1,0,904.06,50.2,86.3,34,1,ACTIVE,0,0,1,0,10:50:30
29883363,1,143,0,3,0,871.54,48.1,82.7,37.9,0,ACTIVE,0,0,1,0,10:51:00
29883363,1,144,0,29,0,4111.42,568,310,130,1,ACTIVE,0,0,1,0,10:51:30
29883363,1,145,0,35,0,12014.72,676,1140,521,1,ACTIVE,0,0,1,0,10:52:00
29883363,1,146,0,92,0,2612.87,180,239,112,1,ACTIVE,0,0,1,0,10:52:30
29883363,1,147,0,88,0,2226.31,148,205,92.1,1,ACTIVE,0,0,1,0,10:53:00
29883363,1,148,0,35,0,919.69,47.1,88.2,39.6,1,ACTIVE,0,0,1,0,10:53:30
29883363,1,149,0,47,0,608.53,58.4,51.3,27.4,1,ACTIVE,0,0,1,0,10:54:00
29883363,1,150,0,78,0,269.33,21.6,24,10.1,1,ACTIVE,0,0,1,0,10:54:30
29883363,1,151,0,54,0,758.78,34,74.2,31.2,1,ACTIVE,0,0,1,0,10:55:00
29883363,1,152,0,179,0,3855.92,192,377,122,1,ACTIVE,0,0,1,0,10:55:30
29883363,1,153,0,250,0,3971.9,402,338,114,1,ACTIVE,0,0,1,0,10:56:00
29883363,1,154,0,226,0,10092.77,633,956,297,1,ACTIVE,0,0,1,0,10:56:30
29883363,1,155,0,250,0,9215.48,544,876,310,1,ACTIVE,0,0,1,0,10:57:00
29883363,1,156,0,242,0,13694.31,620,1350,448,1,ACTIVE,0,0,1,0,10:57:30
29883363,1,157,0,234,0,17609.2,935,1720,478,1,ACTIVE,0,0,1,0,10:58:00
29883363,1,158,0,191,0,7799.31,488,737,244,1,ACTIVE,0,0,1,0,10:58:30
29883363,1,159,0,226,0,8468.15,510,804,278,1,ACTIVE,0,0,1,0,10:59:00
29883363,1,160,0,205,0,14915.55,915,1410,488,1,ACTIVE,0,0,1,0,10:59:30
29883363,1,161,0,191,0,18501.12,1290,1720,568,1,ACTIVE,0,0,1,0,11:00:00
29883363,1,162,0,168,0,11379.52,556,1110,377,1,ACTIVE,0,0,1,0,11:00:30
29883363,1,163,0,212,0,6085.02,411,568,184,1,ACTIVE,0,0,1,0,11:01:00
29883363,1,164,0,205,0,3560.39,310,317,94.1,1,ACTIVE,0,0,1,0,11:01:30
29883363,1,165,0,205,0,18354.47,956,1790,510,1,ACTIVE,0,0,1,0,11:02:00
29883363,1,166,0,219,0,15045.91,876,1440,438,1,ACTIVE,0,0,1,0,11:02:30
29883363,1,167,0,219,0,9883.43,620,935,297,1,ACTIVE,0,0,1,0,11:03:00
29883363,1,168,0,198,0,5993.06,377,568,169,1,ACTIVE,0,0,1,0,11:03:30
29883363,1,169,0,242,0,7470.15,478,706,214,1,ACTIVE,0,0,1,0,11:04:00
29883363,1,170,0,205,0,6553.98,402,620,219,1,ACTIVE,0,0,1,0,11:04:30
29883363,1,171,0,226,0,4743.25,303,448,139,1,ACTIVE,0,0,1,0,11:05:00
29883363,1,172,0,173,0,989.65,88.2,86.3,35.5,1,ACTIVE,0,0,1,0,11:05:30
29883363,1,173,0,30,0,31.56,5.76,2.13,0.2,1,ACTIVE,0,0,1,0,11:06:00
29883363,1,174,0,92,0,38.75,7.15,2.58,0.296,1,ACTIVE,0,0,1,0,11:06:30
29883363,1,175,0,3,0,30.64,5.51,2.08,0.214,1,ACTIVE,0,0,1,0,11:07:00
29883363,1,176,0,88,0,62.78,5.06,5.63,2.08,1,ACTIVE,0,0,1,0,11:07:30
29883363,1,177,0,156,0,27.76,3.98,2.13,0.309,1,ACTIVE,0,0,1,0,11:08:00
29883363,1,178,0,118,0,15.21,3.14,0.933,0.09,1,ACTIVE,0,0,1,0,11:08:30
29883363,1,179,0,179,0,8.31,1.38,0.592,0.0694,1,ACTIVE,0,0,1,0,11:09:00
29883363,1,180,0,122,0,91.86,5.63,8.5,4.54,1,ACTIVE,0,0,1,0,11:09:30
29883363,1,181,0,145,0,104.24,6.7,9.68,4.25,1,ACTIVE,0,0,1,0,11:10:00
29883363,1,182,0,185,0,46.47,3.9,4.25,0.567,1,ACTIVE,0,0,1,0,11:10:30
29883363,1,183,0,250,0,16.46,2.88,1.13,0.148,1,ACTIVE,0,0,1,0,11:11:00
29883363,1,184,0,226,0,38.1,8.69,2.13,0.26,1,ACTIVE,0,0,1,0,11:11:30
29883363,1,185,0,618,0,19.9,4.64,1.09,0.13,1,ACTIVE,0,0,1,0,11:12:00
29883363,1,186,0,420,0,25.7,3.28,2.04,0.579,1,ACTIVE,0,0,1,0,11:12:30
29883363,1,187,0,407,0,25.49,2.64,2.17,0.579,1,ACTIVE,0,0,1,0,11:13:00
29883363,1,188,0,242,0,185.52,15.6,15.9,10.6,1,ACTIVE,0,0,1,0,11:13:30
29883363,1,189,0,205,0,36.48,2.7,3.35,1.09,1,ACTIVE,0,0,1,0,11:14:00
29883363,1,190,0,141,0,376.64,34.8,32.6,13.4,1,ACTIVE,0,0,1,0,11:14:30
29883363,1,191,0,314,0,368.07,28.6,33.3,12.3,1,ACTIVE,0,0,1,0,11:15:00
29883363,1,192,0,234,0,469.87,26.2,44.1,23.5,1,ACTIVE,0,0,1,0,11:15:30
29883363,1,193,0,141,0,388.89,31.2,34.8,14.3,1,ACTIVE,0,0,1,0,11:16:00
29883363,1,194,0,36,0,454.84,29.9,42.2,17.4,1,ACTIVE,0,0,1,0,11:16:30
29883363,1,195,0,95,0,137.64,9.68,12.6,5.76,1,ACTIVE,0,0,1,0,11:17:00
29883363,1,196,0,294,0,461.55,38.7,41.3,12.8,1,ACTIVE,0,0,1,0,11:17:30
29883363,1,197,0,285,0,423.71,31.2,38.7,14.3,1,ACTIVE,0,0,1,0,11:18:00
29883363,1,198,0,2,0,809.6,56,74.2,33.3,1,ACTIVE,0,0,1,0,11:18:30
29883363,1,199,0,61,0,488.17,29.2,46.1,18.5,1,ACTIVE,0,0,1,0,11:19:00
29883363,1,200,0,70,0,645.28,43.2,59.7,24.6,1,ACTIVE,0,0,1,0,11:19:30
29883363,1,201,0,58,0,615.8,41.3,57.2,21.6,1,ACTIVE,0,0,1,0,11:20:00
29883363,1,202,0,122,0,515,29.9,49.1,17,1,ACTIVE,0,0,1,0,11:20:30
29883363,1,203,0,150,0,582.14,31.2,56,21.1,1,ACTIVE,0,0,1,0,11:21:00
29883363,1,204,0,226,0,1058.42,65.1,98.3,49.1,1,ACTIVE,0,0,1,0,11:21:30
29883363,1,205,0,56,0,783.72,43.2,74.2,35.5,1,ACTIVE,0,0,1,0,11:22:00
29883363,1,206,0,131,0,70.98,6.7,6.14,2.17,1,ACTIVE,0,0,1,0,11:22:30
29883363,1,207,0,118,0,541.15,41.3,48.1,26.2,1,ACTIVE,0,0,1,0,11:23:00
29883363,1,208,0,99,0,615.67,29.2,59.7,25.7,1,ACTIVE,0,0,1,0,11:23:30
29883363,1,209,0,304,0,879.33,36.3,86.3,39.6,1,ACTIVE,0,0,1,0,11:24:00
29883363,1,210,0,771,0,0,0,0,0,1,ACTIVE,0,0,1,0,11:24:30
29883363,1,211,0,543,0,507.95,28.6,48.1,21.6,1,ACTIVE,0,0,1,0,11:25:00
29883363,1,212,0,407,0,626.83,37.9,58.4,28.6,1,ACTIVE,0,0,1,0,11:25:30
29883363,1,213,0,659,0,592.03,29.9,57.2,23,1,ACTIVE,0,0,1,0,11:26:00
29883363,1,214,0,702,0,687.47,37.9,65.1,30.5,1,ACTIVE,0,0,1,0,11:26:30
29883363,1,215,0,543,0,424.43,29.2,38.7,18.9,1,ACTIVE,0,0,1,0,11:27:00
29883363,1,216,0,796,0,560.06,37.1,51.3,26.2,1,ACTIVE,0,0,1,0,11:27:30
29883363,1,217,0,771,0,764.63,31.2,75.8,29.2,1,ACTIVE,0,0,1,0,11:28:00
29883363,1,218,0,618,0,724.26,34.8,69.5,35.5,1,ACTIVE,0,0,1,0,11:28:30
29883363,1,219,0,493,0,524.77,37.1,48.1,19.8,1,ACTIVE,0,0,1,0,11:29:00
29883363,1,220,0,526,0,626.65,37.1,59.7,19.8,1,ACTIVE,0,0,1,0,11:29:30
29883363,1,221,0,659,0,634.28,37.1,59.7,26.8,1,ACTIVE,0,0,1,0,11:30:00
29883363,1,222,0,463,0,836.61,48.1,79.2,34,1,ACTIVE,0,0,1,0,11:30:30
29883363,1,223,0,561,0,402.31,28.6,37.1,13.1,1,ACTIVE,0,0,1,0,11:31:00
29883363,1,224,0,407,0,593.22,34.8,56,24,1,ACTIVE,0,0,1,0,11:31:30
29883363,1,225,0,382,0,770.76,46.1,72.6,30.5,1,ACTIVE,0,0,1,0,11:32:00
29883363,1,226,0,370,0,275.72,20.7,25.1,9.27,1,ACTIVE,0,0,1,0,11:32:30
29883363,1,227,0,382,0,528.95,40.4,47.1,25.1,1,ACTIVE,0,0,1,0,11:33:00
29883363,1,228,0,382,0,655.26,35.5,62.4,28,1,ACTIVE,0,0,1,0,11:33:30
29883363,1,229,0,304,0,766.71,46.1,72.6,26.8,1,ACTIVE,0,0,1,0,11:34:00
29883363,1,230,0,276,0,521.94,30.5,49.1,22.1,1,ACTIVE,0,0,1,0,11:34:30
29883363,1,231,0,325,0,627.16,33.3,59.7,28,1,ACTIVE,0,0,1,0,11:35:00
29883363,1,232,0,478,0,553.59,30.5,52.4,24.6,1,ACTIVE,0,0,1,0,11:35:30
29883363,1,233,0,294,0,611.19,30.5,58.4,29.2,1,ACTIVE,0,0,1,0,11:36:00
29883363,1,234,0,358,0,734.09,41.3,69.5,31.2,1,ACTIVE,0,0,1,0,11:36:30
29883363,1,235,0,325,0,793.89,50.2,74.2,30.5,1,ACTIVE,0,0,1,0,11:37:00
29883363,1,236,0,463,0,518.66,35.5,47.1,25.7,1,ACTIVE,0,0,1,0,11:37:30
29883363,1,237,0,294,0,630.69,36.3,59.7,25.1,1,ACTIVE,0,0,1,0,11:38:00
29883363,1,238,0,335,0,643.78,31.2,62.4,26.2,1,ACTIVE,0,0,1,0,11:38:30
29883363,1,239,0,382,0,288.03,23.5,25.7,10.3,1,ACTIVE,0,0,1,0,11:39:00
29883363,1,240,0,598,0,532.08,27.4,51.3,20.2,1,ACTIVE,0,0,1,0,11:39:30
29883363,1,241,0,250,0,975.07,52.4,92.1,48.1,1,ACTIVE,0,0,1,0,11:40:00
29883363,1,242,0,394,0,1118.78,61,107,41.3,1,ACTIVE,0,0,1,0,11:40:30
29883363,1,243,0,598,0,549.56,37.9,51.3,14.9,1,ACTIVE,0,0,1,0,11:41:00
29883363,1,244,0,561,0,557.24,25.1,54.8,20.2,1,ACTIVE,0,0,1,0,11:41:30
29883363,1,245,0,796,0,0,0,0,0,1,ACTIVE,0,0,1,0,11:42:00
29883363,1,246,0,394,0,813.44,46.1,77.5,30.5,1,ACTIVE,0,0,1,0,11:42:30
29883363,1,247,0,434,0,1315.51,84.5,122,54.8,1,ACTIVE,0,0,1,0,11:43:00
29883363,1,248,0,314,0,1136.53,69.5,107,40.4,1,ACTIVE,0,0,1,0,11:43:30
29883363,1,249,0,141,0,363.25,22.5,34,14.3,1,ACTIVE,0,0,1,0,11:44:00
29883363,1,250,0,150,0,492.72,32.6,46.1,15.9,1,ACTIVE,0,0,1,0,11:44:30
29883363,1,251,0,173,0,1814.64,133,165,66.6,1,ACTIVE,0,0,1,0,11:45:00
29883363,1,252,0,136,0,622.46,27.4,61,25.1,1,ACTIVE,0,0,1,0,11:45:30
29883363,1,253,0,347,0,789.85,50.2,74.2,26.8,1,ACTIVE,0,0,1,0,11:46:00
29883363,1,254,0,156,0,263.19,25.1,22.5,9.47,1,ACTIVE,0,0,1,0,11:46:30
29883363,1,255,0,173,0,40.23,7.8,2.58,0.345,1,ACTIVE,0,0,1,0,11:47:00
29883363,1,256,0,173,0,14.16,1.32,1.24,0.376,1,ACTIVE,0,0,1,0,11:47:30
29883363,1,257,0,102,0,150.62,12.6,13.4,5.06,1,ACTIVE,0,0,1,0,11:48:00
29883363,1,258,0,394,0,32.6,3.21,2.82,0.768,1,ACTIVE,0,0,1,0,11:48:30
29883363,1,259,0,276,0,21.4,1.99,1.87,0.592,1,ACTIVE,0,0,1,0,11:49:00
29883363,1,260,0,44,0,38.66,3.14,3.5,0.996,1,ACTIVE,0,0,1,0,11:49:30
29883363,1,261,0,150,0,71.56,7.15,6.14,1.79,1,ACTIVE,0,0,1,0,11:50:00
29883363,1,262,0,219,0,118.33,6.7,11.3,4.44,1,ACTIVE,0,0,1,0,11:50:30
29883363,1,263,0,198,0,471.32,45.1,39.6,23,1,ACTIVE,0,0,1,0,11:51:00
29883363,1,264,0,136,0,77.73,4.44,7.47,2.32,1,ACTIVE,0,0,1,0,11:51:30
29883363,1,265,0,173,0,69.1,6.42,6.01,2.08,1,ACTIVE,0,0,1,0,11:52:00
29883363,1,266,0,242,0,92.98,7.8,8.32,2.64,1,ACTIVE,0,0,1,0,11:52:30
29883363,1,267,0,219,0,434.32,35.5,38.7,15.3,1,ACTIVE,0,0,1,0,11:53:00
