pid,sawa2,line,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,starth,day,dayofweek,validday,time
29915385,1,5090,0,1,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:08:30
29915385,1,5091,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:09:00
29915385,1,5092,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:09:30
29915385,1,5093,0,0,0,0.02,0.0099,0,0,0,REST-S,0,2,5,1,5:10:00
29915385,1,5094,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:10:30
29915385,1,5095,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:11:00
29915385,1,5096,0,22,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,5:11:30
29915385,1,5097,0,81,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,5:12:00
29915385,1,5098,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:12:30
29915385,1,5099,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:13:00
29915385,1,5100,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:13:30
29915385,1,5101,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:14:00
29915385,1,5102,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:14:30
29915385,1,5103,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:15:00
29915385,1,5104,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:15:30
29915385,1,5105,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:16:00
29915385,1,5106,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:16:30
29915385,1,5107,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:17:00
29915385,1,5108,0,22,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,5:17:30
29915385,1,5109,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:18:00
29915385,1,5110,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:18:30
29915385,1,5111,0,1,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:19:00
29915385,1,5112,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:19:30
29915385,1,5113,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:20:00
29915385,1,5114,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:20:30
29915385,1,5115,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:21:00
29915385,1,5116,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:21:30
29915385,1,5117,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:22:00
29915385,1,5118,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:22:30
29915385,1,5119,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:23:00
29915385,1,5120,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:23:30
29915385,1,5121,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:24:00
29915385,1,5122,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:24:30
29915385,1,5123,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:25:00
29915385,1,5124,0,1,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:25:30
29915385,1,5125,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:26:00
29915385,1,5126,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:26:30
29915385,1,5127,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:27:00
29915385,1,5128,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:27:30
29915385,1,5129,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:28:00
29915385,1,5130,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:28:30
29915385,1,5131,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:29:00
29915385,1,5132,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:29:30
29915385,1,5133,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:30:00
29915385,1,5134,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:30:30
29915385,1,5135,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:31:00
29915385,1,5136,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:31:30
29915385,1,5137,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:32:00
29915385,1,5138,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:32:30
29915385,1,5139,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:33:00
29915385,1,5140,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:33:30
29915385,1,5141,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:34:00
29915385,1,5142,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:34:30
29915385,1,5143,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:35:00
29915385,1,5144,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:35:30
29915385,1,5145,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:36:00
29915385,1,5146,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:36:30
29915385,1,5147,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:37:00
29915385,1,5148,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:37:30
29915385,1,5149,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:38:00
29915385,1,5150,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:38:30
29915385,1,5151,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:39:00
29915385,1,5152,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:39:30
29915385,1,5153,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:40:00
29915385,1,5154,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:40:30
29915385,1,5155,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:41:00
29915385,1,5156,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:41:30
29915385,1,5157,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:42:00
29915385,1,5158,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:42:30
29915385,1,5159,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:43:00
29915385,1,5160,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:43:30
29915385,1,5161,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:44:00
29915385,1,5162,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:44:30
29915385,1,5163,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:45:00
29915385,1,5164,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:45:30
29915385,1,5165,0,0,0,0.02,0.0099,0,0,0,REST-S,0,2,5,1,5:46:00
29915385,1,5166,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:46:30
29915385,1,5167,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:47:00
29915385,1,5168,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:47:30
29915385,1,5169,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:48:00
29915385,1,5170,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:48:30
29915385,1,5171,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:49:00
29915385,1,5172,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:49:30
29915385,1,5173,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:50:00
29915385,1,5174,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:50:30
29915385,1,5175,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:51:00
29915385,1,5176,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:51:30
29915385,1,5177,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:52:00
29915385,1,5178,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:52:30
29915385,1,5179,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:53:00
29915385,1,5180,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:53:30
29915385,1,5181,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:54:00
29915385,1,5182,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:54:30
29915385,1,5183,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:55:00
29915385,1,5184,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:55:30
29915385,1,5185,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:56:00
29915385,1,5186,0,32,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,5:56:30
29915385,1,5187,0,9,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:57:00
29915385,1,5188,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:57:30
29915385,1,5189,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:58:00
29915385,1,5190,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:58:30
29915385,1,5191,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,5:59:00
29915385,1,5192,0,63,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,5:59:30
29915385,1,5193,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:00:00
29915385,1,5194,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:00:30
29915385,1,5195,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:01:00
29915385,1,5196,0,63,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,6:01:30
29915385,1,5197,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:02:00
29915385,1,5198,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:02:30
29915385,1,5199,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:03:00
29915385,1,5200,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:03:30
29915385,1,5201,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:04:00
29915385,1,5202,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:04:30
29915385,1,5203,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:05:00
29915385,1,5204,0,10,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:05:30
29915385,1,5205,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:06:00
29915385,1,5206,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:06:30
29915385,1,5207,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:07:00
29915385,1,5208,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:07:30
29915385,1,5209,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:08:00
29915385,1,5210,0,16,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:08:30
29915385,1,5211,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:09:00
29915385,1,5212,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:09:30
29915385,1,5213,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:10:00
29915385,1,5214,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:10:30
29915385,1,5215,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:11:00
29915385,1,5216,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:11:30
29915385,1,5217,0,43,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,6:12:00
29915385,1,5218,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:12:30
29915385,1,5219,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:13:00
29915385,1,5220,0,0,0,0.05,0.0245,0,0,0,REST-S,0,2,5,1,6:13:30
29915385,1,5221,0,1,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,6:14:00
29915385,1,5222,0,85,0,0.05,0.0245,0,0,1,REST-S,0,2,5,1,6:14:30
29915385,1,5223,0,53,1,0.05,0.0245,0,0,1,ACTIVE,0,2,5,1,6:15:00
29915385,1,5224,0,231,0,1.44,0.205,0.112,0.0115,1,ACTIVE,0,2,5,1,6:15:30
29915385,1,5225,0,143,0,17.69,2.58,1.35,0.151,1,ACTIVE,0,2,5,1,6:16:00
29915385,1,5226,0,29,0,22.88,3.01,1.83,0.223,1,ACTIVE,0,2,5,1,6:16:30
29915385,1,5227,0,85,0,24.26,3.14,1.95,0.228,1,ACTIVE,0,2,5,1,6:17:00
29915385,1,5228,0,290,0,18.17,2.17,1.5,0.184,1,ACTIVE,0,2,5,1,6:17:30
29915385,1,5229,0,444,0,43.98,6.42,3.35,0.419,1,ACTIVE,0,2,5,1,6:18:00
29915385,1,5230,0,416,0,29.99,3.65,2.47,0.233,1,ACTIVE,0,2,5,1,6:18:30
29915385,1,5231,0,264,0,0.87,0.192,0.0501,0.0046,1,ACTIVE,0,2,5,1,6:19:00
29915385,1,5232,0,246,0,1.18,0.184,0.088,0.0046,1,ACTIVE,0,2,5,1,6:19:30
29915385,1,5233,0,504,0,0.41,0.0861,0.0251,0,1,ACTIVE,0,2,5,1,6:20:00
29915385,1,5234,0,378,0,1.21,0.192,0.088,0.0115,1,ACTIVE,0,2,5,1,6:20:30
29915385,1,5235,0,444,0,0.09,0.0395,0,0,1,ACTIVE,0,2,5,1,6:21:00
29915385,1,5236,0,694,0,0.09,0.0395,0,0,1,ACTIVE,0,2,5,1,6:21:30
29915385,1,5237,0,611,0,0.09,0.0395,0,0,1,ACTIVE,0,2,5,1,6:22:00
29915385,1,5238,0,673,0,0.09,0.0395,0,0,1,ACTIVE,0,2,5,1,6:22:30
29915385,1,5239,0,488,0,0.05,0.0245,0,0,1,ACTIVE,0,2,5,1,6:23:00
29915385,1,5240,0,272,0,0.05,0.0245,0,0,1,ACTIVE,0,2,5,1,6:23:30
29915385,1,5241,0,354,0,1.8,0.205,0.151,0.0185,1,ACTIVE,0,2,5,1,6:24:00
29915385,1,5242,0,300,0,18.36,3.35,1.21,0.33,1,ACTIVE,0,2,5,1,6:24:30
29915385,1,5243,0,96,0,0.05,0.0245,0,0,1,ACTIVE,0,2,5,1,6:25:00
29915385,1,5244,0,189,0,0.05,0.0245,0,0,1,ACTIVE,0,2,5,1,6:25:30
29915385,1,5245,0,342,0,21.25,4.64,1.24,0.155,1,ACTIVE,0,2,5,1,6:26:00
29915385,1,5246,0,223,0,93.24,5.76,8.88,2.53,1,ACTIVE,0,2,5,1,6:26:30
29915385,1,5247,0,100,0,88.09,7.63,7.8,2.7,1,ACTIVE,0,2,5,1,6:27:00
29915385,1,5248,0,208,0,29.9,3.35,2.53,0.33,1,ACTIVE,0,2,5,1,6:27:30
29915385,1,5249,0,163,0,61.83,7.15,5.17,0.72,1,ACTIVE,0,2,5,1,6:28:00
29915385,1,5250,0,138,0,26.84,4.16,1.99,0.188,1,ACTIVE,0,2,5,1,6:28:30
29915385,1,5251,0,79,0,72.66,6.01,6.56,1.79,1,ACTIVE,0,2,5,1,6:29:00
29915385,1,5252,0,223,0,4.24,0.802,0.277,0.0325,1,ACTIVE,0,2,5,1,6:29:30
29915385,1,5253,0,365,0,5.63,1.11,0.36,0.0256,1,ACTIVE,0,2,5,1,6:30:00
29915385,1,5254,0,119,0,10.1,1.99,0.646,0.037,1,ACTIVE,0,2,5,1,6:30:30
29915385,1,5255,0,148,0,65.84,6.14,5.88,0.674,1,ACTIVE,0,2,5,1,6:31:00
29915385,1,5256,0,255,0,51.44,6.14,4.25,0.579,1,ACTIVE,0,2,5,1,6:31:30
29915385,1,5257,0,238,0,125.74,9.68,11.5,3.21,1,ACTIVE,0,2,5,1,6:32:00
29915385,1,5258,0,231,0,24.81,2.88,2.08,0.209,1,ACTIVE,0,2,5,1,6:32:30
29915385,1,5259,0,170,0,3.13,0.457,0.238,0.0256,1,ACTIVE,0,2,5,1,6:33:00
29915385,1,5260,0,215,0,4.15,0.52,0.337,0.044,1,ACTIVE,0,2,5,1,6:33:30
29915385,1,5261,0,281,0,12.78,0.996,1.16,0.392,1,ACTIVE,0,2,5,1,6:34:00
29915385,1,5262,0,133,0,1.67,0.107,0.158,0.047,1,ACTIVE,0,2,5,1,6:34:30
29915385,1,5263,0,331,0,7.54,0.82,0.632,0.18,1,ACTIVE,0,2,5,1,6:35:00
29915385,1,5264,0,138,0,14.82,2.88,0.954,0.096,1,ACTIVE,0,2,5,1,6:35:30
29915385,1,5265,0,290,0,248.24,12.8,24,8.5,1,ACTIVE,0,2,5,1,6:36:00
29915385,1,5266,0,365,0,91.75,3.35,9.27,2.88,1,ACTIVE,0,2,5,1,6:36:30
29915385,1,5267,0,430,0,229.71,10.8,22.5,7.8,1,ACTIVE,0,2,5,1,6:37:00
29915385,1,5268,0,365,0,542.94,39.6,50.2,14.3,1,ACTIVE,0,2,5,1,6:37:30
29915385,1,5269,0,321,0,210.96,10.1,20.7,7,1,ACTIVE,0,2,5,1,6:38:00
29915385,1,5270,0,255,0,72.26,3.42,7,3.14,1,ACTIVE,0,2,5,1,6:38:30
29915385,1,5271,0,631,0,291.34,15.9,28,10.1,1,ACTIVE,0,2,5,1,6:39:00
29915385,1,5272,0,458,0,380.51,23,36.3,10.8,1,ACTIVE,0,2,5,1,6:39:30
29915385,1,5273,0,71,0,161.51,8.32,15.6,6.01,1,ACTIVE,0,2,5,1,6:40:00
29915385,1,5274,0,143,0,151.11,7.63,14.6,5.76,1,ACTIVE,0,2,5,1,6:40:30
29915385,1,5275,0,255,0,244.03,9.68,24,11,1,ACTIVE,0,2,5,1,6:41:00
29915385,1,5276,0,108,0,266.91,18.5,25.7,1.06,1,ACTIVE,0,2,5,1,6:41:30
29915385,1,5277,0,246,0,243.18,7.8,25.7,1.09,1,ACTIVE,0,2,5,1,6:42:00
29915385,1,5278,0,202,0,49.75,3.01,4.84,0.646,1,ACTIVE,0,2,5,1,6:42:30
29915385,1,5279,0,195,0,148.03,3.73,15.3,5.63,1,ACTIVE,0,2,5,1,6:43:00
29915385,1,5280,0,365,0,83.47,3.57,8.32,2.47,1,ACTIVE,0,2,5,1,6:43:30
29915385,1,5281,0,416,0,192.15,17.8,17.4,0.646,1,ACTIVE,0,2,5,1,6:44:00
29915385,1,5282,0,416,0,75.16,3.35,7.47,2.17,1,ACTIVE,0,2,5,1,6:44:30
29915385,1,5283,0,272,0,77.44,3.73,7.63,2.17,1,ACTIVE,0,2,5,1,6:45:00
29915385,1,5284,0,223,0,56.68,4.34,5.28,0.768,1,ACTIVE,0,2,5,1,6:45:30
29915385,1,5285,0,238,0,60.03,4.44,5.63,0.802,1,ACTIVE,0,2,5,1,6:46:00
29915385,1,5286,0,238,0,53.65,4.34,4.95,0.66,1,ACTIVE,0,2,5,1,6:46:30
29915385,1,5287,0,416,0,132.96,4.34,13.4,5.51,1,ACTIVE,0,2,5,1,6:47:00
29915385,1,5288,0,331,0,49.94,3.9,4.64,0.66,1,ACTIVE,0,2,5,1,6:47:30
29915385,1,5289,0,416,0,538.48,39.6,51.3,1.35,1,ACTIVE,0,2,5,1,6:48:00
29915385,1,5290,0,416,0,507.24,42.2,47.1,1.54,1,ACTIVE,0,2,5,1,6:48:30
29915385,1,5291,0,488,0,594.25,41.3,57.2,1.79,1,ACTIVE,0,2,5,1,6:49:00
29915385,1,5292,0,365,0,516.07,42.2,48.1,1.35,1,ACTIVE,0,2,5,1,6:49:30
29915385,1,5293,0,504,0,497.78,42.2,46.1,0.954,1,ACTIVE,0,2,5,1,6:50:00
29915385,1,5294,0,378,0,378.99,33.3,34.8,0.954,1,ACTIVE,0,2,5,1,6:50:30
29915385,1,5295,0,354,0,347.49,30.5,31.9,0.837,1,ACTIVE,0,2,5,1,6:51:00
29915385,1,5296,0,403,0,446.86,37.9,41.3,1.02,1,ACTIVE,0,2,5,1,6:51:30
29915385,1,5297,0,430,0,356.74,31.9,32.6,0.975,1,ACTIVE,0,2,5,1,6:52:00
29915385,1,5298,0,342,0,305.21,26.8,28,0.802,1,ACTIVE,0,2,5,1,6:52:30
29915385,1,5299,0,342,0,329.97,30.5,29.9,0.875,1,ACTIVE,0,2,5,1,6:53:00
29915385,1,5300,0,416,0,355.06,31.2,32.6,0.82,1,ACTIVE,0,2,5,1,6:53:30
29915385,1,5301,0,416,0,367.81,31.2,34,0.933,1,ACTIVE,0,2,5,1,6:54:00
29915385,1,5302,0,473,0,355.21,31.2,32.6,0.954,1,ACTIVE,0,2,5,1,6:54:30
29915385,1,5303,0,378,0,338.66,31.9,30.5,0.856,1,ACTIVE,0,2,5,1,6:55:00
29915385,1,5304,0,416,0,367.72,34,33.3,0.975,1,ACTIVE,0,2,5,1,6:55:30
29915385,1,5305,0,430,0,344.65,31.9,31.2,0.975,1,ACTIVE,0,2,5,1,6:56:00
29915385,1,5306,0,444,0,413.81,33.3,38.7,0.954,1,ACTIVE,0,2,5,1,6:56:30
29915385,1,5307,0,504,0,448.87,38.7,41.3,1.18,1,ACTIVE,0,2,5,1,6:57:00
29915385,1,5308,0,694,0,95.78,7.63,8.88,1.06,1,ACTIVE,0,2,5,1,6:57:30
29915385,1,5309,0,717,0,81.11,5.39,7.63,2.17,1,ACTIVE,0,2,5,1,6:58:00
29915385,1,5310,0,342,0,380.47,34,34.8,0.837,1,ACTIVE,0,2,5,1,6:58:30
29915385,1,5311,0,403,0,361.37,31.2,33.3,0.875,1,ACTIVE,0,2,5,1,6:59:00
29915385,1,5312,0,504,0,379.01,33.3,34.8,0.975,1,ACTIVE,0,2,5,1,6:59:30
29915385,1,5313,0,444,0,448.65,38.7,41.3,0.975,1,ACTIVE,0,2,5,1,7:00:00
29915385,1,5314,0,504,0,435.6,36.3,40.4,1.06,1,ACTIVE,0,2,5,1,7:00:30
29915385,1,5315,0,651,0,77.56,4.34,7.63,1.04,1,ACTIVE,0,2,5,1,7:01:00
29915385,1,5316,0,717,0,90.18,4.34,8.88,2.58,1,ACTIVE,0,2,5,1,7:01:30
29915385,1,5317,0,444,0,91.7,4.34,9.07,2.42,1,ACTIVE,0,2,5,1,7:02:00
29915385,1,5318,0,231,0,507.21,42.2,47.1,1.5,1,ACTIVE,0,2,5,1,7:02:30
29915385,1,5319,0,272,0,513.86,41.3,48.1,1.16,1,ACTIVE,0,2,5,1,7:03:00
29915385,1,5320,0,238,0,0,0,0,0,1,ACTIVE,0,2,5,1,7:03:30
29915385,1,5321,0,231,0,517.96,43.2,48.1,1.21,1,ACTIVE,0,2,5,1,7:04:00
29915385,1,5322,0,281,0,497.8,42.2,46.1,0.975,1,ACTIVE,0,2,5,1,7:04:30
29915385,1,5323,0,354,0,478.72,41.3,44.1,0.996,1,ACTIVE,0,2,5,1,7:05:00
29915385,1,5324,0,300,0,485.35,40.4,45.1,1.11,1,ACTIVE,0,2,5,1,7:05:30
29915385,1,5325,0,321,0,476.79,40.4,44.1,1.02,1,ACTIVE,0,2,5,1,7:06:00
29915385,1,5326,0,555,0,77.95,3.28,7.8,2.22,1,ACTIVE,0,2,5,1,7:06:30
29915385,1,5327,0,473,0,319.06,12,31.2,17.8,1,ACTIVE,0,2,5,1,7:07:00
29915385,1,5328,0,488,0,572.96,5.51,61,24,1,ACTIVE,0,2,5,1,7:07:30
29915385,1,5329,0,403,0,0.02,0.0099,0,0,1,ACTIVE,0,2,5,1,7:08:00
29915385,1,5330,0,458,0,0.02,0.0099,0,0,1,ACTIVE,0,2,5,1,7:08:30
29915385,1,5331,0,331,0,48.38,3.21,4.64,0.632,1,ACTIVE,0,2,5,1,7:09:00
29915385,1,5332,0,378,0,82.75,3.28,8.32,2.42,1,ACTIVE,0,2,5,1,7:09:30
29915385,1,5333,0,238,0,53.7,4.34,4.95,0.704,1,ACTIVE,0,2,5,1,7:10:00
29915385,1,5334,0,444,0,46.62,3.21,4.44,0.592,1,ACTIVE,0,2,5,1,7:10:30
29915385,1,5335,0,208,0,56.24,5.06,5.06,0.72,1,ACTIVE,0,2,5,1,7:11:00
29915385,1,5336,0,238,0,229.7,13.1,22.5,3.07,1,ACTIVE,0,2,5,1,7:11:30
29915385,1,5337,0,74,0,348.46,17.8,33.3,16.3,1,ACTIVE,0,2,5,1,7:12:00
29915385,1,5338,0,115,0,309.77,14.6,29.9,14.6,1,ACTIVE,0,2,5,1,7:12:30
29915385,1,5339,0,138,0,234.99,12.8,22.5,8.5,1,ACTIVE,0,2,5,1,7:13:00
29915385,1,5340,0,163,0,178.31,9.27,17.4,5.17,1,ACTIVE,0,2,5,1,7:13:30
29915385,1,5341,0,68,0,117.75,5.39,11.3,6.56,1,ACTIVE,0,2,5,1,7:14:00
29915385,1,5342,0,264,0,150.62,7.15,14.6,6.28,1,ACTIVE,0,2,5,1,7:14:30
29915385,1,5343,0,182,0,33.75,4.16,2.76,0.376,1,ACTIVE,0,2,5,1,7:15:00
29915385,1,5344,0,430,0,30.07,2.47,2.7,0.894,1,ACTIVE,0,2,5,1,7:15:30
29915385,1,5345,0,215,0,16.01,0.646,1.6,0.487,1,ACTIVE,0,2,5,1,7:16:00
29915385,1,5346,0,403,0,61.39,7.97,4.95,0.41,1,ACTIVE,0,2,5,1,7:16:30
29915385,1,5347,0,573,0,317.61,31.2,28,3.28,1,ACTIVE,0,2,5,1,7:17:00
29915385,1,5348,0,300,0,267.34,20.2,25.1,2.47,1,ACTIVE,0,2,5,1,7:17:30
29915385,1,5349,0,119,0,261.01,14.3,25.1,8.69,1,ACTIVE,0,2,5,1,7:18:00
29915385,1,5350,0,153,0,370.35,29.2,33.3,13.1,1,ACTIVE,0,2,5,1,7:18:30
29915385,1,5351,0,163,0,765.91,58.4,69.5,25.7,1,ACTIVE,0,2,5,1,7:19:00
29915385,1,5352,0,43,0,10.4,1.06,0.913,0.044,1,ACTIVE,0,2,5,1,7:19:30
29915385,1,5353,0,85,0,43.22,4.34,3.81,0.192,1,ACTIVE,0,2,5,1,7:20:00
29915385,1,5354,0,215,0,22.71,3.07,1.75,0.555,1,ACTIVE,0,2,5,1,7:20:30
29915385,1,5355,0,573,0,16.29,1.71,1.41,0.161,1,ACTIVE,0,2,5,1,7:21:00
29915385,1,5356,0,458,0,14.65,1.41,1.26,0.428,1,ACTIVE,0,2,5,1,7:21:30
29915385,1,5357,0,300,0,188.36,9.47,18.1,7.8,1,ACTIVE,0,2,5,1,7:22:00
29915385,1,5358,0,416,0,403.18,13.4,40.4,17.8,1,ACTIVE,0,2,5,1,7:22:30
29915385,1,5359,0,592,0,8.86,0.72,0.802,0.228,1,ACTIVE,0,2,5,1,7:23:00
29915385,1,5360,0,255,0,4.67,0.66,0.36,0.0512,1,ACTIVE,0,2,5,1,7:23:30
