0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.05529888687956847,0.01110704824732636,0.017560950638100734,0.001080927034023581,0.015772604055453013,0.0012517561380874364,0.0035203334204600197,0.004836244079474489,0.0003982381132148963,0.001075475477134802,0.00012573521823407694,3.3432846724506306e-05,0.0003711207866570437,9.560440997994813e-06,5.537000200073834e-05,0.0006596244631622217,2.7447787443868774e-05,0.00019834836432120454,-1.0746665161727984e-05
0.055298886879568486,1.0,0.8298460804093053,0.06332822251957074,0.004132582730169926,0.05444905426732487,0.005890539657009225,0.013817288056241333,0.02837895779688462,0.0003055862347134826,0.004952995620511572,0.00031466723204796594,6.15995440645733e-05,0.0006376260696891724,1.0899001581766082e-05,6.922516984872447e-05,0.0024981064243338037,5.0299467660158185e-05,0.0009639900030006945,0.0005526324020532561
0.011107048247326388,0.8298460804093052,1.0,0.08325240750888267,0.03643070644724246,0.10320627980541978,0.02701211197359747,0.020672844989964606,0.07239606726272825,0.0029521595123763425,0.012584880099096769,0.0011903280981392635,0.00024173227829795397,0.003207125373040324,0.0001037184095820887,0.0005496629199367304,0.006973294698635522,0.0001114129691144096,0.0021876042822932783,0.0014236094906517846
0.017560950638100717,0.06332822251957074,0.08325240750888269,1.0,0.9462072017345607,0.42022993457438845,0.27034600876876314,0.19006381707000827,0.24719878314711385,0.0063342513361119195,0.03862536924810865,0.003977289854622137,0.0009957549485988218,0.00789438200409738,0.0002929157715741465,0.001361224879794867,0.02439411053167516,0.0008871781791064312,0.009547060804099342,0.020450857199091045
0.0010809270340235765,0.004132582730169933,0.03643070644724247,0.9462072017345606,1.0,0.3786551647234442,0.3318863883180566,0.21873238595516092,0.24788200017270937,0.032611804036476684,0.060381557395427526,0.009510015288120007,0.0012678596295736617,0.028263506066387393,0.0007952555460316384,0.004782693265428387,0.04114460067360292,0.0005606193511994517,0.01214175648540475,0.019939932395614948
0.01577260405545298,0.05444905426732487,0.10320627980541974,0.42022993457438856,0.3786551647234442,0.9999999999999998,0.41340174338863456,0.2987525088948116,0.79440069709163,0.004491663147138845,0.09328293907409828,0.003744273631564497,0.00019144463103378724,0.004702228487346979,7.987650787820087e-05,0.0005552219090015891,0.03830068170490659,0.0001400602741270841,0.01478800929922789,0.008754782467819735
0.001251756138087451,0.005890539657009225,0.02701211197359747,0.27034600876876325,0.3318863883180566,0.41340174338863456,1.0,0.9633030324364495,0.4858025903003997,0.06011491403259558,0.07509159419383099,0.017730610341823327,0.0016369395207120024,0.05840505630916807,0.001517398535015452,0.009728986481463836,0.06214061481483264,0.00044680562423363585,0.014895209699844729,0.007205813419054039
0.0035203334204600197,0.013817288056241321,0.020672844989964596,0.19006381707000827,0.21873238595516092,0.2987525088948116,0.9633030324364498,1.0,0.46242768648502885,0.04502405472643911,0.05164331294321533,0.01659265258277102,0.002839824245964175,0.046847391717137025,0.00144678377699798,0.0078415607011328,0.0487394519164783,0.001805191082974368,0.01371183438920097,0.018316260998565283
0.004836244079474508,0.028378957796884662,0.07239606726272828,0.24719878314711385,0.24788200017270937,0.79440069709163,0.48580259030039985,0.462427686485029,1.0,0.24320855223271448,0.32162509108390175,0.01863442678225547,0.0022673361163274945,0.04689004409116786,0.0014566843557759228,0.00811123067052168,0.08602989529546529,0.0006635445141355963,0.026787868188873635,0.0591338285335914
0.00039823811321491013,0.0003055862347134759,0.002952159512376356,0.006334251336111914,0.03261180403647665,0.0044916631471388505,0.06011491403259558,0.04502405472643909,0.24320855223271448,1.0,0.9632022667703682,0.03881338164316752,0.015215457645896524,0.12431415889115088,0.006121388180737457,0.02971774761541272,0.21399986483715946,0.010535805742527691,0.05337530981968954,0.012611591192311476
0.001075475477134807,0.004952995620511561,0.012584880099096772,0.03862536924810867,0.06038155739542751,0.0932829390740983,0.07509159419383099,0.05164331294321532,0.32162509108390175,0.9632022667703682,1.0000000000000002,0.07136265701928578,0.010524422265928278,0.29041123503936767,0.010078815553370634,0.059350745853621815,0.38254025636209443,0.005353901166485278,0.07907118567923975,0.01792257340880838
0.00012573521823408478,0.000314667232047971,0.0011903280981392624,0.003977289854622127,0.009510015288120009,0.003744273631564496,0.017730610341823314,0.01659265258277102,0.018634426782255454,0.038813381643167555,0.07136265701928575,1.0,0.9778623728809755,0.32585440021129647,0.012522160818387336,0.05784931156414141,0.38569320623159287,0.7684464860081441,0.7664334683340445,0.008553036394270129
3.343284672450274e-05,6.159954406457024e-05,0.00024173227829795603,0.0009957549485988173,0.0012678596295736541,0.00019144463103379337,0.0016369395207120085,0.0028398242459641812,0.0022673361163274954,0.015215457645896525,0.010524422265928273,0.9778623728809755,1.0,0.15525602903308403,0.013486367598748392,0.031460801278285724,0.2155810084384667,0.799799744306926,0.7640028756582324,0.0020262232041133566
