time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 11:32:35,25.4,4.4,55.2,0.4,82.2,0.0,0.6,0.4,0.0,62.18399999999999,1,24.640452444195017,24.640452444195017,24.640452444195017
2020-Jan-01 11:32:40,30.8,47.0,97.2,0.6,84.8,0.0,1.0,0.0,0.0,117.54400000000001,1,15.92200468502366,15.92200468502366,15.92200468502366
2020-Jan-01 11:32:45,45.4,24.0,77.6,0.8,81.0,0.0,1.0,0.0,0.0,99.9,1,29.20214432101824,29.20214432101824,29.20214432101824
2020-Jan-01 11:32:50,24.0,71.33333333333333,76.66666666666667,0.6666666666666666,84.66666666666667,0.0,1.0,0.0,0.0,111.33,1,12.908307012106212,12.908307012106212,12.908307012106212
2020-Jan-01 11:32:55,0.0,0.0,0.0,0.0,87.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0
2020-Jan-01 11:33:00,0.0,0.0,12.0,0.0,87.2,0.0,0.0,1.0,0.0,12.0,1,0.0,0.0,0.0
2020-Jan-01 11:33:05,1.0,14.2,12.8,0.0,82.0,0.0,0.0,1.0,0.0,21.131999999999998,1,2.994299226107241,2.994299226107241,2.994299226107241
2020-Jan-01 11:33:10,13.0,22.2,22.4,0.4,79.2,0.0,0.6,0.4,0.0,36.504000000000005,1,22.401974367586863,22.401974367586863,22.401974367586863
2020-Jan-01 11:33:15,3.0,2.0,17.0,0.2,77.6,0.0,0.2,0.8,0.0,17.992,1,9.940803135013907,9.940803135013907,9.940803135013907
2020-Jan-01 11:33:20,2.8,1.0,8.6,0.0,77.0,0.0,0.2,0.8,0.0,9.478,1,17.92133197127825,17.92133197127825,17.92133197127825
2020-Jan-01 11:33:25,11.0,5.0,8.0,1.0,78.0,0.0,1.0,0.0,0.0,14.49,1,49.382465766157104,49.382465766157104,49.382465766157104
2020-Jan-01 11:33:30,0.0,0.0,4.333333333333333,0.0,83.0,0.0,0.0,1.0,0.0,4.333333333333333,1,0.0,0.0,0.0
2020-Jan-01 11:33:35,0.0,0.0,35.8,0.0,81.2,0.0,0.0,1.0,0.0,35.8,1,0.0,0.0,0.0
2020-Jan-01 11:33:40,4.8,14.0,26.0,0.4,80.6,0.0,0.6,0.4,0.0,30.865999999999996,1,9.232594177517038,9.232594177517038,9.232594177517038
2020-Jan-01 11:33:45,16.2,45.4,49.2,0.4,81.4,0.0,0.6,0.4,0.0,76.474,1,13.603232695725957,13.603232695725957,13.603232695725957
2020-Jan-01 11:33:50,5.8,2.4,10.4,0.6,85.4,0.0,0.4,0.6,0.0,13.898,1,28.52012024582891,28.52012024582891,28.52012024582891
2020-Jan-01 11:33:55,2.5,3.25,16.25,0.25,90.25,0.0,0.0,1.0,0.0,17.11,1,8.578869250523022,8.578869250523022,8.578869250523022
2020-Jan-01 11:34:00,6.35,3.525,20.525,0.425,86.525,0.0,0.2,0.8,0.0,22.338,1,16.957235359590328,16.957235359590328,16.957235359590328
