time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 09:22:10,32.4,33.6,62.4,0.4,72.0,0.0,0.6,0.4,0.0,81.71599999999998,18,24.56834801863158,24.56834801863158,24.56834801863158
2020-Jan-01 09:22:15,23.2,31.6,51.8,0.0,78.0,0.0,1.0,0.0,0.0,71.36800000000001,18,20.924213614527606,20.924213614527606,20.924213614527606
2020-Jan-01 09:22:20,69.0,31.2,27.0,0.4,80.0,0.0,0.8,0.2,0.0,88.78599999999999,18,59.121411226800596,59.121411226800596,59.121411226800596
2020-Jan-01 09:22:25,55.8,27.2,61.0,0.8,80.8,0.0,1.0,0.0,0.0,92.042,18,39.87742071823615,39.87742071823615,39.87742071823615
2020-Jan-01 09:22:30,100.0,190.0,49.5,1.0,80.5,0.0,1.0,0.0,0.0,223.03000000000003,18,26.990422994467,26.990422994467,26.990422994467
2020-Jan-01 09:22:35,52.5,131.0,46.5,0.5,82.0,0.0,0.5,0.5,0.0,150.04,18,20.690339979111616,20.690339979111616,20.690339979111616
2020-Jan-01 09:22:40,73.4,87.2,73.8,0.4,80.4,0.0,0.8,0.2,0.0,156.096,18,32.72152558822538,32.72152558822538,32.72152558822538
2020-Jan-01 09:22:45,26.0,21.6,29.6,0.4,78.0,0.0,0.6,0.2,0.2,47.802,18,35.35745780519805,35.35745780519805,35.35745780519805
2020-Jan-01 09:22:50,0.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:22:55,0.0,0.0,0.0,0.0,77.42857142857143,0.0,0.0,0.8571428571428572,0.14285714285714285,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:00,0.0,0.0,0.0,0.0,76.85714285714286,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:05,0.0,0.0,0.0,0.0,76.28571428571429,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:10,0.0,0.0,0.0,0.0,75.71428571428571,0.0,0.0,0.4285714285714286,0.5714285714285714,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:15,0.0,0.0,0.0,0.0,75.14285714285714,0.0,0.0,0.2857142857142858,0.7142857142857142,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:20,0.0,0.0,0.0,0.0,74.57142857142857,0.0,0.0,0.1428571428571429,0.8571428571428571,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:25,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:23:30,27.4,0.2,23.2,0.0,73.4,0.0,0.8,0.0,0.2,39.942,18,49.743849306553976,49.743849306553976,49.743849306553976
2020-Jan-01 09:23:35,34.6,30.6,27.8,0.4,72.8,0.0,0.8,0.0,0.2,61.512,18,39.92635801953742,39.92635801953742,39.92635801953742
2020-Jan-01 09:23:40,46.0,37.0,35.4,0.2,74.6,0.0,0.8,0.0,0.2,73.70200000000001,18,41.933801746660265,41.933801746660265,41.933801746660265
2020-Jan-01 09:23:45,66.0,52.4,64.4,0.4,76.4,0.0,1.0,0.0,0.0,118.292,18,38.48269999217834,38.48269999217834,38.48269999217834
2020-Jan-01 09:23:50,52.8,44.4,50.6,0.0,78.4,0.0,0.8,0.2,0.0,93.60199999999999,18,38.10838236687785,38.10838236687785,38.10838236687785
2020-Jan-01 09:23:55,31.4,24.075,36.3,0.125,82.2,0.0,0.525,0.47500000000000003,0.0,59.56224999999999,18,35.78702757356632,35.78702757356632,35.78702757356632
2020-Jan-01 09:24:00,10.0,3.75,22.0,0.25,86.0,0.0,0.25,0.75,0.0,25.5225,18,24.136320934208715,24.136320934208715,24.136320934208715
2020-Jan-01 09:24:05,22.4,17.4,17.8,0.4,82.8,0.6,0.4,0.0,0.0,36.410000000000004,18,41.98391969324908,41.98391969324908,41.98391969324908
2020-Jan-01 09:24:10,0.0,0.0,0.0,0.0,83.4,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:24:15,4.8,1.8,0.0,0.2,78.8,0.8,0.2,0.0,0.0,5.154,18,69.44395478041653,69.44395478041653,69.44395478041653
2020-Jan-01 09:24:20,2.0,0.8,0.6,0.2,74.6,0.8,0.2,0.0,0.0,2.2359999999999998,18,63.43494882292201,63.43494882292201,63.43494882292201
2020-Jan-01 09:24:25,2.6666666666666665,0.0,0.0,0.0,72.33333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,2.6666666666666665,18,90.0,90.0,90.0
2020-Jan-01 09:24:30,0.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:24:35,0.0,0.0,0.0,0.0,74.6,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:24:40,15.2,7.0,10.4,0.2,74.0,0.4,0.6,0.0,0.0,22.986,18,50.48556262881493,50.48556262881493,50.48556262881493
2020-Jan-01 09:24:45,33.6,40.8,114.4,0.4,73.6,0.0,0.8,0.2,0.0,131.712,18,15.463534152456655,15.463534152456655,15.463534152456655
2020-Jan-01 09:24:50,54.8,33.4,172.0,0.4,78.4,0.0,1.0,0.0,0.0,187.824,18,17.3677184116688,17.3677184116688,17.3677184116688
2020-Jan-01 09:24:55,77.0,36.6,39.2,0.4,77.6,0.0,1.0,0.0,0.0,102.458,18,55.142931234425696,55.142931234425696,55.142931234425696
2020-Jan-01 09:25:00,46.0,8.0,50.0,1.0,74.0,0.0,1.0,0.0,0.0,68.41,18,42.25343223712019,42.25343223712019,42.25343223712019
2020-Jan-01 09:25:05,0.0,0.0,0.0,0.0,72.33333333333333,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:25:10,0.0,0.0,0.0,0.0,70.4,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:25:15,56.8,28.6,51.8,0.4,68.4,0.0,0.6,0.0,0.4,88.67,18,43.82879394294753,43.82879394294753,43.82879394294753
2020-Jan-01 09:25:20,57.0,7.4,72.0,0.2,68.6,0.0,1.0,0.0,0.0,96.27799999999999,18,38.22107599309713,38.22107599309713,38.22107599309713
2020-Jan-01 09:25:25,24.6,15.6,66.4,0.0,69.4,0.0,0.4,0.6,0.0,73.312,18,19.83244444334364,19.83244444334364,19.83244444334364
2020-Jan-01 09:25:30,26.75,14.0,12.75,1.0,71.75,0.0,1.0,0.0,0.0,35.2725,18,54.70614819896882,54.70614819896882,54.70614819896882
2020-Jan-01 09:25:35,14.475,7.0,6.375,0.6,69.675,0.4,0.6,0.0,0.0,18.736250000000002,18,56.811922472979745,56.811922472979745,56.811922472979745
2020-Jan-01 09:25:40,2.2,0.0,0.0,0.2,67.6,0.8,0.2,0.0,0.0,2.2,18,90.0,90.0,90.0
2020-Jan-01 09:25:45,30.6,50.0,65.8,0.4,68.0,0.4,0.6,0.0,0.0,91.982,18,20.318251166120067,20.318251166120067,20.318251166120067
2020-Jan-01 09:25:50,47.8,2.8,84.0,0.2,69.6,0.0,0.8,0.2,0.0,98.498,18,29.628264094243594,29.628264094243594,29.628264094243594
2020-Jan-01 09:25:55,34.2,25.0,120.6,0.4,74.0,0.0,0.8,0.2,0.0,131.574,18,15.518837689907746,15.518837689907746,15.518837689907746
2020-Jan-01 09:26:00,3.6,9.4,21.8,0.0,73.0,0.0,0.2,0.8,0.0,26.101999999999997,18,8.622704034969493,8.622704034969493,8.622704034969493
2020-Jan-01 09:26:05,0.0,2.5,5.5,0.0,75.5,0.0,0.0,1.0,0.0,6.04,18,0.0,0.0,0.0
2020-Jan-01 09:26:10,9.5,0.0,0.0,0.0,72.0,0.5,0.5,0.0,0.0,9.5,18,90.0,90.0,90.0
2020-Jan-01 09:26:15,0.6,0.4,1.0,0.2,73.4,1.0,0.0,0.0,0.0,1.232,18,29.121568070351433,29.121568070351433,29.121568070351433
2020-Jan-01 09:26:20,27.6,14.4,6.6,0.2,72.8,0.2,0.6,0.2,0.0,33.114,18,60.147213934637875,60.147213934637875,60.147213934637875
2020-Jan-01 09:26:25,3.0,0.0,0.0,0.0,74.2,0.0,0.2,0.8,0.0,3.0,18,90.0,90.0,90.0
2020-Jan-01 09:26:30,68.2,15.6,63.8,0.4,71.4,0.0,0.6,0.4,0.0,96.272,18,46.0785482227698,46.0785482227698,46.0785482227698
2020-Jan-01 09:26:35,29.4,2.4,38.0,0.4,73.4,0.0,0.8,0.2,0.0,50.08,18,37.67337189908267,37.67337189908267,37.67337189908267
2020-Jan-01 09:26:40,14.7,1.2,19.0,0.2,74.825,0.125,0.4,0.1,0.375,25.04,18,37.67337189908267,37.67337189908267,37.67337189908267
2020-Jan-01 09:26:45,0.0,0.0,0.0,0.0,76.25,0.25,0.0,0.0,0.75,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:26:50,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:26:55,13.2,2.0,45.6,0.2,74.8,0.0,0.4,0.0,0.6,47.838,18,16.129639668351924,16.129639668351924,16.129639668351924
2020-Jan-01 09:27:00,6.8,4.0,34.0,0.0,75.4,0.0,0.4,0.6,0.0,37.82,18,11.234443118495804,11.234443118495804,11.234443118495804
2020-Jan-01 09:27:05,0.0,0.0,0.0,0.0,74.8,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:10,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:15,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:20,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:25,1.8,0.0,0.0,0.0,74.2,0.0,0.2,0.8,0.0,1.8,18,90.0,90.0,90.0
2020-Jan-01 09:27:30,21.4,24.4,53.2,0.4,78.2,0.0,0.4,0.0,0.6,64.878,18,20.084082717245362,20.084082717245362,20.084082717245362
2020-Jan-01 09:27:35,2.0,0.0,0.0,0.2,77.8,0.0,0.0,0.0,1.0,2.0,18,90.0,90.0,90.0
2020-Jan-01 09:27:40,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:45,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:27:50,1.6666666666666667,0.0,0.0,0.0,72.66666666666667,0.0,0.0,0.0,1.0,1.6666666666666667,18,90.0,90.0,90.0
2020-Jan-01 09:27:55,0.0,0.0,0.0,0.0,72.4,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:28:00,23.0,20.4,47.8,0.4,72.4,0.0,0.4,0.4,0.2,59.25599999999999,18,23.871941894092718,23.871941894092718,23.871941894092718
2020-Jan-01 09:28:05,35.8,25.2,77.4,0.2,73.0,0.0,0.8,0.0,0.2,93.41400000000002,18,23.740313366539226,23.740313366539226,23.740313366539226
2020-Jan-01 09:28:10,16.0,7.6,10.0,0.2,73.8,0.0,0.4,0.0,0.6,22.948,18,51.86752183809987,51.86752183809987,51.86752183809987
2020-Jan-01 09:28:15,93.0,26.5,132.25,0.75,69.75,0.0,1.0,0.0,0.0,169.1775,18,34.58655446064458,34.58655446064458,34.58655446064458
2020-Jan-01 09:28:20,87.8,30.25,124.025,0.575,70.675,0.0,0.9,0.1,0.0,159.83075,18,34.51865365695744,34.51865365695744,34.51865365695744
2020-Jan-01 09:28:25,82.6,34.0,115.8,0.4,71.6,0.0,0.8,0.2,0.0,150.48399999999998,18,34.388061938702585,34.388061938702585,34.388061938702585
2020-Jan-01 09:28:30,13.8,45.2,55.2,0.2,74.2,0.0,0.6,0.4,0.0,74.708,18,10.947350938040467,10.947350938040467,10.947350938040467
2020-Jan-01 09:28:35,17.8,1.0,70.2,0.2,75.8,0.0,0.4,0.6,0.0,72.818,18,14.226739362240043,14.226739362240043,14.226739362240043
2020-Jan-01 09:28:40,7.4,2.2,97.0,0.0,71.8,0.0,0.6,0.4,0.0,97.576,18,4.361450708964908,4.361450708964908,4.361450708964908
2020-Jan-01 09:28:45,19.8,2.6,72.2,0.2,73.0,0.0,0.4,0.6,0.0,76.03200000000001,18,15.326198970678414,15.326198970678414,15.326198970678414
2020-Jan-01 09:28:50,43.5,2.0,162.0,0.5,74.0,0.0,1.0,0.0,0.0,168.975,18,15.029337037399971,15.029337037399971,15.029337037399971
2020-Jan-01 09:28:55,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:00,11.4,0.0,0.0,0.2,82.0,0.0,0.4,0.0,0.6,11.4,18,90.0,90.0,90.0
2020-Jan-01 09:29:05,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:10,6.8,0.0,3.0,0.0,78.4,0.0,0.4,0.0,0.6,7.45,18,66.19405648154229,66.19405648154229,66.19405648154229
2020-Jan-01 09:29:15,12.4,0.0,1.8,0.2,75.4,0.0,0.4,0.0,0.6,12.581999999999999,18,81.74056202012119,81.74056202012119,81.74056202012119
2020-Jan-01 09:29:20,20.8,22.8,38.4,0.4,72.4,0.0,0.6,0.0,0.4,51.076,18,24.973968735076433,24.973968735076433,24.973968735076433
2020-Jan-01 09:29:25,10.4,11.4,19.2,0.2,72.575,0.5,0.3,0.0,0.2,25.538,18,24.973968735076433,24.973968735076433,24.973968735076433
2020-Jan-01 09:29:30,0.0,0.0,0.0,0.0,72.75,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:35,0.0,0.0,0.0,0.0,71.4,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:40,0.0,0.0,0.0,0.0,69.2,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:45,0.0,0.0,0.0,0.0,65.6,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:50,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:29:55,0.0,0.0,0.0,0.0,66.33333333333333,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:30:00,0.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:30:05,18.8,47.4,70.2,0.2,71.0,0.2,0.8,0.0,0.0,89.576,18,12.513882263283882,12.513882263283882,12.513882263283882
2020-Jan-01 09:30:10,0.8,0.0,3.8,0.2,71.6,0.0,0.0,0.0,1.0,3.8840000000000003,18,11.888658039627977,11.888658039627977,11.888658039627977
2020-Jan-01 09:30:15,0.0,0.0,0.0,0.0,73.4,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:30:20,27.8,17.0,23.8,0.2,71.6,0.0,0.4,0.0,0.6,41.194,18,43.54611505932953,43.54611505932953,43.54611505932953
2020-Jan-01 09:30:25,20.8,7.6,19.4,0.0,69.8,0.0,0.2,0.8,0.0,33.68,18,44.951083463193235,44.951083463193235,44.951083463193235
2020-Jan-01 09:30:30,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:30:35,6.666666666666667,0.3333333333333333,5.333333333333333,0.0,68.66666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,8.543333333333333,18,51.28569825690458,51.28569825690458,51.28569825690458
2020-Jan-01 09:30:40,34.2,13.0,86.8,0.4,69.0,0.0,0.8,0.2,0.0,98.718,18,21.28903205617438,21.28903205617438,21.28903205617438
2020-Jan-01 09:30:45,0.0,0.0,0.0,0.0,72.6,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:30:50,42.4,11.2,100.0,0.6,76.0,0.0,0.6,0.4,0.0,112.022,18,22.84887576750075,22.84887576750075,22.84887576750075
2020-Jan-01 09:30:55,5.2,22.0,26.6,0.2,79.2,0.0,0.2,0.0,0.8,37.274,18,8.566723327899195,8.566723327899195,8.566723327899195
2020-Jan-01 09:31:00,0.0,0.0,0.0,0.0,80.25,0.25,0.0,0.0,0.75,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:31:05,0.0,0.0,0.0,0.0,75.525,0.125,0.0,0.0,0.875,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:31:10,0.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:31:15,13.6,15.8,21.0,0.2,68.0,0.0,0.6,0.0,0.4,32.333999999999996,18,27.361709695993177,27.361709695993177,27.361709695993177
2020-Jan-01 09:31:20,38.8,11.8,37.2,0.4,69.0,0.0,0.8,0.0,0.2,61.952,18,44.83313577827348,44.83313577827348,44.83313577827348
2020-Jan-01 09:31:25,0.0,0.0,0.8,0.0,72.2,0.0,0.0,0.0,1.0,0.8,18,0.0,0.0,0.0
2020-Jan-01 09:31:30,8.8,0.0,5.2,0.2,71.8,0.0,0.4,0.0,0.6,12.178,18,59.42077312751099,59.42077312751099,59.42077312751099
2020-Jan-01 09:31:35,2.0,0.0,0.0,0.5,70.0,0.0,0.0,0.0,1.0,2.0,18,90.0,90.0,90.0
2020-Jan-01 09:31:40,0.0,0.0,2.0,0.0,71.5,0.0,0.0,1.0,0.0,2.0,18,0.0,0.0,0.0
2020-Jan-01 09:31:45,0.0,0.0,0.6,0.0,74.6,0.0,0.0,1.0,0.0,0.6,18,0.0,0.0,0.0
2020-Jan-01 09:31:50,8.6,10.6,43.0,0.2,72.8,0.0,0.4,0.6,0.0,45.462,18,10.989318222632546,10.989318222632546,10.989318222632546
2020-Jan-01 09:31:55,0.0,0.0,0.0,0.0,75.4,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:00,0.0,0.0,0.0,0.0,77.6,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:05,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:10,25.5,8.75,8.875,0.25,76.125,0.0,0.375,0.625,0.0,29.29625,18,63.9530266330578,63.9530266330578,63.9530266330578
2020-Jan-01 09:32:15,51.0,17.5,17.75,0.5,75.25,0.0,0.75,0.25,0.0,58.5925,18,63.9530266330578,63.9530266330578,63.9530266330578
2020-Jan-01 09:32:20,0.0,0.0,0.0,0.0,75.4,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:25,26.8,12.2,17.0,0.2,72.4,0.0,0.4,0.6,0.0,34.136,18,52.01836221006072,52.01836221006072,52.01836221006072
2020-Jan-01 09:32:30,2.6,0.2,8.0,0.0,72.2,0.0,0.2,0.0,0.8,8.526,18,17.998900735478582,17.998900735478582,17.998900735478582
2020-Jan-01 09:32:35,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:40,2.0,5.0,4.666666666666667,0.0,76.0,0.0,0.0,0.0,1.0,7.126666666666666,18,16.30008673203936,16.30008673203936,16.30008673203936
2020-Jan-01 09:32:45,26.0,0.0,38.0,0.0,75.0,0.0,1.0,0.0,0.0,46.04,18,34.38034472384487,34.38034472384487,34.38034472384487
2020-Jan-01 09:32:50,0.0,0.0,0.0,0.0,77.4,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:32:55,0.0,0.0,0.0,0.0,77.2,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:33:00,7.6,4.2,24.6,0.2,74.6,0.0,0.4,0.6,0.0,27.268,18,16.937404053435788,16.937404053435788,16.937404053435788
2020-Jan-01 09:33:05,2.6,0.0,9.6,0.2,73.6,0.0,0.2,0.8,0.0,10.319999999999999,18,15.154068050312599,15.154068050312599,15.154068050312599
2020-Jan-01 09:33:10,1.6,0.0,52.4,0.0,73.8,0.0,0.2,0.8,0.0,52.46,18,1.7489460445542309,1.7489460445542309,1.7489460445542309
2020-Jan-01 09:33:15,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:33:20,20.0,0.0,49.666666666666664,0.0,75.0,0.0,0.3333333333333333,0.6666666666666666,0.0,53.550000000000004,18,21.933885041063046,21.933885041063046,21.933885041063046
2020-Jan-01 09:33:25,24.0,10.2,141.8,0.4,75.0,0.0,0.6,0.4,0.0,144.754,18,9.582115433848118,9.582115433848118,9.582115433848118
2020-Jan-01 09:33:30,19.8,21.8,57.8,0.4,77.4,0.0,0.6,0.4,0.0,69.074,18,17.771744505853746,17.771744505853746,17.771744505853746
2020-Jan-01 09:33:35,14.4,7.6,8.4,0.2,77.0,0.0,1.0,0.0,0.0,22.298,18,51.80943899651664,51.80943899651664,51.80943899651664
2020-Jan-01 09:33:40,0.0,4.6,3.0,0.0,76.8,0.0,0.0,1.0,0.0,5.492,18,0.0,0.0,0.0
2020-Jan-01 09:33:45,0.0,0.0,0.0,0.0,77.75,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:33:50,16.9,4.1,31.6,0.1,76.475,0.0,0.3,0.7,0.0,36.504000000000005,18,27.93989679184557,27.93989679184557,27.93989679184557
2020-Jan-01 09:33:55,33.8,8.2,63.2,0.2,75.2,0.0,0.6,0.4,0.0,73.00800000000001,18,27.93989679184557,27.93989679184557,27.93989679184557
2020-Jan-01 09:34:00,3.2,5.0,40.2,0.0,79.4,0.0,0.2,0.8,0.0,41.04600000000001,18,4.516605258966242,4.516605258966242,4.516605258966242
2020-Jan-01 09:34:05,0.0,0.0,1.0,0.0,82.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:10,0.0,0.0,0.0,0.0,79.6,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:15,0.0,0.0,0.0,0.0,80.4,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:20,3.5,0.0,0.0,0.0,78.0,0.0,0.5,0.5,0.0,3.5,18,90.0,90.0,90.0
2020-Jan-01 09:34:25,0.0,0.0,0.0,0.0,75.5,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:30,0.0,0.0,0.0,0.0,72.8,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:35,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:40,0.0,0.0,0.0,0.0,65.8,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:45,2.0,0.0,1.0,0.2,65.6,0.0,0.2,0.8,0.0,2.2600000000000002,18,63.43494882292201,63.43494882292201,63.43494882292201
2020-Jan-01 09:34:50,0.0,0.0,0.0,0.0,67.2,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:34:55,0.0,0.0,0.0,0.0,72.6,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:35:00,0.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:35:05,0.0,0.0,0.0,0.0,76.2,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:35:10,0.0,0.0,0.0,0.0,74.6,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
2020-Jan-01 09:35:15,0.0,0.0,0.0,0.0,73.2,0.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0
