trial_id,loss,mcc,acc,macroF1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.structure,config.learning_rate,config.batch_size,config.monitor,config.shared_output_size,config.opt_step_size,config.weight_decay,config.dropout_input_layers,config.dropout_inner_layers,config.sleep_metrics
a41aa_00437,0.9643014669418335,0.42827489972114563,0.640625,0.6429125666618347,5.582876205444336,True,,,7,0395b3ae9c5b4dc3a4a9a196b3f50334,2021-10-12_12-02-39,1634029359,43.641411542892456,162322,crimv3mgpu003,10.141.0.1,43.641411542892456,0,7,"437_batch_size=32,dropout_inner_layers=0.055086,dropout_input_layers=0.11,learning_rate=0.00027687,monitor=loss,opt_step_size=19,shared_output_size=43,weight_decay=0.00036819",mpl,0.00027687369633969545,32,loss,43,19,0.0003681880237271912,0.11000194583979717,0.05508614968762637,['totalSleepTime']
a41aa_00438,1.0464162826538086,0.0,0.44921875,0.20664869248867035,4.37261700630188,True,,,6,46717be5074d4e7f88248bdc56d1e009,2021-10-12_12-03-14,1634029394,31.178591012954712,174343,crimv3mgpu003,10.141.0.1,31.178591012954712,0,6,"438_batch_size=128,dropout_inner_layers=0.71876,dropout_input_layers=0.33301,learning_rate=0.041989,monitor=mcc,opt_step_size=16,shared_output_size=208,weight_decay=0.00025012",mpl,0.041988992354188466,128,mcc,208,16,0.0002501169494140046,0.33300977475495097,0.7187597797217777,['totalSleepTime']
a41aa_00439,1.0466864109039307,0.0,0.44921875,0.20664869248867035,5.493019342422485,True,,,8,2e772ce99716461c8a5a4a8b91d2279d,2021-10-12_12-04-07,1634029447,48.89788222312927,184137,crimv3mgpu003,10.141.0.1,48.89788222312927,0,8,"439_batch_size=32,dropout_inner_layers=0.97258,dropout_input_layers=0.086078,learning_rate=0.0018887,monitor=loss,opt_step_size=11,shared_output_size=220,weight_decay=0.0010908",mpl,0.0018887426752319623,32,loss,220,11,0.0010907513108112574,0.08607831268123178,0.9725808257449419,['totalSleepTime']
a41aa_00440,0.9557374715805054,0.22859174013137817,0.5182291865348816,0.388010174036026,5.56244421005249,True,,,58,1f91e002318f40b2989ff34d64f840d0,2021-10-12_12-09-40,1634029780,330.2743127346039,1594,crimv3mgpu003,10.141.0.1,330.2743127346039,0,58,"440_batch_size=32,dropout_inner_layers=0.83465,dropout_input_layers=0.69561,learning_rate=3.4242e-05,monitor=loss,opt_step_size=19,shared_output_size=146,weight_decay=0.00078821",mpl,3.4241631468054725e-05,32,loss,146,19,0.0007882098363259141,0.6956065008160783,0.8346477533277293,['totalSleepTime']
a41aa_00441,0.9328343272209167,0.3306508958339691,0.5729166865348816,0.5785804986953735,4.429396629333496,True,,,24,60de3c1ac2d54089adc0363c53001eb9,2021-10-12_12-11-34,1634029894,111.2229483127594,95353,crimv3mgpu003,10.141.0.1,111.2229483127594,0,24,"441_batch_size=128,dropout_inner_layers=0.7732,dropout_input_layers=0.22437,learning_rate=0.00030988,monitor=loss,opt_step_size=17,shared_output_size=29,weight_decay=3.0415e-05",mpl,0.0003098778227292874,128,loss,29,17,3.0415152607299088e-05,0.22437242684394998,0.7731970231149956,['totalSleepTime']
a41aa_00442,0.9941725134849548,0.33302465081214905,0.5846354365348816,0.5796131491661072,4.4652721881866455,True,,,9,07380bedff344553ab2089fd8ffa50a7,2021-10-12_12-12-21,1634029941,43.054277658462524,128141,crimv3mgpu003,10.141.0.1,43.054277658462524,0,9,"442_batch_size=256,dropout_inner_layers=0.28669,dropout_input_layers=0.40595,learning_rate=0.008947,monitor=loss,opt_step_size=8,shared_output_size=42,weight_decay=0.0075269",mpl,0.008947016438135055,256,loss,42,8,0.007526881055795265,0.4059458387309084,0.28669024716097047,['totalSleepTime']
a41aa_00443,1.1291917562484741,0.0,0.35546875,0.17483189702033997,4.5924928188323975,True,,,100,c71c6307a90d46c7b90de77b74d665c4,2021-10-12_12-19-57,1634030397,452.4879307746887,139611,crimv3mgpu003,10.141.0.1,452.4879307746887,0,100,"443_batch_size=128,dropout_inner_layers=0.69736,dropout_input_layers=0.85993,learning_rate=2.9635e-06,monitor=loss,opt_step_size=14,shared_output_size=202,weight_decay=0.00046367",mpl,2.963509157496986e-06,128,loss,202,14,0.00046366930798595835,0.8599280989536782,0.6973604119123098,['totalSleepTime']
a41aa_00444,1.052535891532898,0.35935431718826294,0.6028645634651184,0.5971361398696899,4.414294004440308,True,,,11,f1e8a0bce1d8413c97a1e730e6f53d9e,2021-10-12_12-20-55,1634030455,53.323970079422,81445,crimv3mgpu003,10.141.0.1,53.323970079422,0,11,"444_batch_size=256,dropout_inner_layers=0.26235,dropout_input_layers=0.489,learning_rate=0.014226,monitor=loss,opt_step_size=9,shared_output_size=221,weight_decay=0.0015828",mpl,0.014226017193811112,256,loss,221,9,0.0015827976609413558,0.489003503752204,0.262348226734744,['totalSleepTime']
a41aa_00445,1.1917530298233032,0.3454742431640625,0.5950520634651184,0.5865851044654846,4.515636682510376,True,,,10,5b3839026e7b4c58b01f2b772d64631d,2021-10-12_12-21-47,1634030507,49.37017464637756,96247,crimv3mgpu003,10.141.0.1,49.37017464637756,0,10,"445_batch_size=256,dropout_inner_layers=0.14341,dropout_input_layers=0.80457,learning_rate=0.01132,monitor=loss,opt_step_size=8,shared_output_size=254,weight_decay=0.0024408",mpl,0.011320305923379279,256,loss,254,8,0.002440805258401731,0.8045665083317021,0.14340550090879134,['totalSleepTime']
a41aa_00446,1.1159391403198242,0.0,0.44921875,0.20664869248867035,4.402721405029297,True,,,6,701689a4b50e4f77bef2889e2f6ea59f,2021-10-12_12-22-22,1634030542,31.122963190078735,109303,crimv3mgpu003,10.141.0.1,31.122963190078735,0,6,"446_batch_size=128,dropout_inner_layers=0.57922,dropout_input_layers=0.77629,learning_rate=1.6062e-06,monitor=mcc,opt_step_size=2,shared_output_size=144,weight_decay=0.0012681",mpl,1.6062411900373786e-06,128,mcc,144,2,0.001268084663216987,0.7762947079449115,0.5792178819182072,['totalSleepTime']
a41aa_00447,0.8977755308151245,0.25678694248199463,0.5130208134651184,0.429597407579422,4.437570333480835,True,,,21,59d6cd305bcd4459833d14ca6f9e9c97,2021-10-12_12-24-02,1634030642,96.87039375305176,117138,crimv3mgpu003,10.141.0.1,96.87039375305176,0,21,"447_batch_size=128,dropout_inner_layers=0.79015,dropout_input_layers=0.60533,learning_rate=0.00073766,monitor=mcc,opt_step_size=17,shared_output_size=185,weight_decay=1.2244e-05",mpl,0.0007376605649598837,128,mcc,185,17,1.224411830677619e-05,0.6053286561777829,0.7901484106820068,['totalSleepTime']
