,acc_awakening,macrof1_awakening,mcc_awakening,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.6037946428571429,0.4327356336606896,0.30941410616333387,0.30941410616333387,0.834462058191745,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
1,0.6104910714285714,0.4846707015057808,0.28507797092357945,0.28507797092357945,0.8429770170148595,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
2,0.5625,0.3375353306953081,0.1469143114287523,0.1469143114287523,0.8511639846222698,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
3,0.6138392857142857,0.4986768061123997,0.30430674258067325,0.30430674258067325,0.8201784759317926,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
4,0.5959821428571429,0.417653326298794,0.28714927507933163,0.28714927507933163,0.8293329646568969,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
5,0.5948660714285714,0.4518353135893034,0.2640434789758442,0.2640434789758442,0.8448574260356904,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
6,0.6160714285714286,0.5135659634483164,0.3064444996535892,0.3064444996535892,0.8119653072853469,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
7,0.6160714285714286,0.5187079384712162,0.31023461930957014,0.31023461930957014,0.8168632672523455,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
8,0.6060267857142857,0.5043224932650902,0.29330306395877453,0.29330306395877453,0.8253585609574833,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
9,0.6104910714285714,0.47581102348625287,0.30651111955951266,0.30651111955951266,0.8181027392840389,awakening,MyTwoStepsNetCNNLSTM_AWE_mesa_n500,mesa,500
