trial_id,loss,mcc,acc,macroF1,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.structure,config.learning_rate,config.batch_size,config.monitor,config.shared_output_size,config.opt_step_size,config.weight_decay,config.dropout_input_layers,config.dropout_inner_layers,config.sleep_metrics
6a497_00172,0.7364646792411804,0.32528266310691833,0.6458333134651184,0.46394944190979004,5.864978313446045,True,,,25,3a82f72075624f198ff6fbe5043ebdee,2021-10-08_01-24-42,1633645482,150.2978494167328,79961,crimv3srv041,10.141.0.35,150.2978494167328,0,25,"172_batch_size=32,dropout_inner_layers=0.562,dropout_input_layers=0.50606,learning_rate=4.7443e-05,monitor=loss,opt_step_size=1,shared_output_size=12,weight_decay=2.7877e-05",mpl,4.744319769672154e-05,32,loss,12,1,2.7877414244509643e-05,0.5060590305567519,0.561997436875345,['combined']
