,acc_totalSleepTime,macrof1_totalSleepTime,mcc_totalSleepTime,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.7198660714285714,0.7185752162095885,0.574194941411678,0.574194941411678,0.6395818516194639,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
1,0.7220982142857143,0.7204259666927543,0.57810325345758,0.57810325345758,0.6719793903955151,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
2,0.7287946428571429,0.727352044543265,0.5897347642663487,0.5897347642663487,0.6228873638417926,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
3,0.7008928571428571,0.7025325993850156,0.5436291491515143,0.5436291491515143,0.6499253247911722,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
4,0.7220982142857143,0.726857439528566,0.5746319465413908,0.5746319465413908,0.6332700616219463,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
5,0.7042410714285714,0.6937834502287766,0.5594971151205232,0.5594971151205232,0.6490096716914301,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
6,0.7075892857142857,0.7073995975102282,0.5534502987271993,0.5534502987271993,0.6505685626873561,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
7,0.7176339285714286,0.7173689786878854,0.5680008446998104,0.5680008446998104,0.6590292814949805,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
8,0.7131696428571429,0.7035408254062196,0.5689684003051608,0.5689684003051608,0.6418196826428012,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
9,0.7053571428571429,0.7116153121224116,0.5493007228408436,0.5493007228408436,0.6552667397663151,totalSleepTime,MyTwoStepsNetMPL_TST_mesa_n500,mesa,500
