,acc_sleepEfficiency,macrof1_sleepEfficiency,mcc_sleepEfficiency,acc_awakening,macrof1_awakening,mcc_awakening,acc_totalSleepTime,macrof1_totalSleepTime,mcc_totalSleepTime,acc_combined,macrof1_combined,mcc_combined,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.7756696428571429,0.6064822127963857,0.46968697873306536,0.6194196428571429,0.5222630273189691,0.31387636314898393,0.5435267857142857,0.48694435852493384,0.3278288508803654,0.6551339285714286,0.6107658689390266,0.433108688190146,0.3861252202381402,0.7412000349386912,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
1,0.7689732142857143,0.49783635299903733,0.4482416501652721,0.6015625,0.4888773071482471,0.2671667542386875,0.6328125,0.6275083512288236,0.4445098723933405,0.6618303571428571,0.5800085530507335,0.42525162633393315,0.39629247578280835,0.7042431639495638,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
2,0.7823660714285714,0.6240660687003287,0.4833743807034517,0.6060267857142857,0.49725908583112394,0.2836617700853984,0.5390625,0.4930826652233235,0.3256449025085396,0.6506696428571429,0.6236662249652937,0.4357827557879248,0.38211595227132866,0.7533826597484039,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
3,0.7823660714285714,0.484775111893756,0.4839040936766187,0.6071428571428571,0.4977681378202476,0.28025536291233366,0.5256696428571429,0.48789341341958714,0.28819339407509925,0.6595982142857143,0.6329658500036109,0.4491690493230044,0.37538047499676397,0.747725946384228,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
4,0.7745535714285714,0.47245683837216484,0.4583683203397326,0.6138392857142857,0.48574249022545485,0.3011015626931331,0.5145089285714286,0.4619255245567901,0.27972480832750085,0.6473214285714286,0.6150958626099828,0.42167377151045626,0.36521711571770565,0.7574703015173956,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
5,0.78125,0.4788223651657595,0.4750071370145977,0.6082589285714286,0.49882665273057364,0.29054735377213,0.5502232142857143,0.5065464059192236,0.33711026204816935,0.6573660714285714,0.6150125215151446,0.4393964133390373,0.3855152915434836,0.7510361979026958,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
6,0.7790178571428571,0.6164845841601645,0.4870727214426788,0.6082589285714286,0.4867556397421142,0.28999575172083003,0.5089285714285714,0.4667259997457056,0.2626555460229489,0.65625,0.6185176219282503,0.4338255967485346,0.36838740398374814,0.7691915464425368,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
7,0.7924107142857143,0.616019706342287,0.5135623124538393,0.5970982142857143,0.4831279489728442,0.2708200402926803,0.5290178571428571,0.4651363887164632,0.30936849798728966,0.6428571428571429,0.6030988517070589,0.4190950888015561,0.3782114848838414,0.7539948945749829,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
8,0.765625,0.4683674319184965,0.44019712860880805,0.5982142857142857,0.4817781950707076,0.26472935298908556,0.5680803571428571,0.5423977177078589,0.35054448145084777,0.6618303571428571,0.6243789536520298,0.44432008393654865,0.3749477617463225,0.7443517828126062,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
9,0.7578125,0.570634275323111,0.43581067737592366,0.6127232142857143,0.4874958903194852,0.2918700208076495,0.5033482142857143,0.42410839166008735,0.2733662156492545,0.6383928571428571,0.5910270738360902,0.4028864121133012,0.3509833314865322,0.7723965317931375,all,MyTwoStepsNetLSTM_ALL_mesa_n500,mesa,500
