,acc_totalSleepTime,macrof1_totalSleepTime,mcc_totalSleepTime,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.71875,0.7261311177333464,0.569490018151108,0.569490018151108,0.6588544484910136,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
1,0.71875,0.7240923719342756,0.5704570701132538,0.5704570701132538,0.6546487010950187,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
2,0.7276785714285714,0.7363995752373512,0.5849175522183826,0.5849175522183826,0.6679436769578567,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
3,0.7198660714285714,0.7302732793137076,0.5760997514547108,0.5760997514547108,0.6710931404567418,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
4,0.7154017857142857,0.721015904314199,0.564333311417859,0.564333311417859,0.6690723311017724,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
5,0.7154017857142857,0.7227018693341606,0.5650376805206548,0.5650376805206548,0.6590646403794382,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
6,0.7176339285714286,0.7195866792406044,0.5699262338613544,0.5699262338613544,0.6641012121124136,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
7,0.7064732142857143,0.6976852828176617,0.559177212666986,0.559177212666986,0.729464395862444,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
8,0.71875,0.7187075314801618,0.5717347356408371,0.5717347356408371,0.6460943507652436,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
9,0.7220982142857143,0.7204153557210778,0.577748167222897,0.577748167222897,0.6472251867104807,totalSleepTime,MyNetCNNLSTM_TST_mesa_n500,mesa,500
