,acc_sleepEfficiency,macrof1_sleepEfficiency,mcc_sleepEfficiency,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.7890625,0.60628265275445,0.5122379527614179,0.5122379527614179,0.49397071342630816,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
1,0.8080357142857143,0.6636029608934981,0.5556319369811139,0.5556319369811139,0.4659819091001948,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
2,0.8013392857142857,0.6599124184335475,0.5401663192388422,0.5401663192388422,0.46219473019541335,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
3,0.8002232142857143,0.676396390786878,0.5401856462239502,0.5401856462239502,0.45757543801744005,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
4,0.7979910714285714,0.6681587614803006,0.5370298233405107,0.5370298233405107,0.4648004825744678,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
5,0.8069196428571429,0.6744338332098149,0.5529855318452784,0.5529855318452784,0.4693299125608524,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
6,0.8013392857142857,0.655422013607483,0.5403620813542727,0.5403620813542727,0.4714656442425463,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
7,0.796875,0.6200252871321497,0.5297532964947624,0.5297532964947624,0.4707235121836515,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
8,0.7779017857142857,0.6220883717513743,0.49122140031482653,0.49122140031482653,0.4900075928022828,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
9,0.7957589285714286,0.6679929338739723,0.533627533836366,0.533627533836366,0.4775133814193594,sleepEfficiency,MyTwoStepsNetMPL_EFF_hchs_n500,hchs,500
