,acc_totalSleepTime,macrof1_totalSleepTime,mcc_totalSleepTime,average_global,test_loss,sleep_metrics,expname,dataset,ntrials
0,0.7042410714285714,0.709149365058042,0.5482797739571221,0.5482797739571221,0.6686178600331029,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
1,0.6908482142857143,0.6918052021541552,0.527780559789165,0.527780559789165,0.7352979871366383,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
2,0.6640625,0.6657961655677216,0.48727138948392706,0.48727138948392706,0.7400539123062636,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
3,0.6852678571428571,0.6861043577088566,0.519827674928068,0.519827674928068,0.7100275749019239,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
4,0.7020089285714286,0.7050758451479892,0.544586984441683,0.544586984441683,0.6931946439855092,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
5,0.6752232142857143,0.6768083316991075,0.5041744591510652,0.5041744591510652,0.7428201283621506,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
6,0.6618303571428571,0.6633388184912498,0.48594230772562275,0.48594230772562275,0.7533971613987293,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
7,0.703125,0.7063401778101207,0.5472374465026001,0.5472374465026001,0.6820085089079573,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
8,0.6573660714285714,0.6677460380895109,0.48008548117585254,0.48008548117585254,0.7968871440652359,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
9,0.6584821428571429,0.6599384114391964,0.47963821100506965,0.47963821100506965,0.7278588905392069,totalSleepTime,MyTwoStepsNetCNNLSTM_TST_mesa_n500,mesa,500
